gene,Human_mature_astrocytes,Human_Neurons,Human_Oligodendrocytes,Human_Microglia_Macrophage,Human_Endothelial,Human_Whole_Cortex
GBP1P1,0.104954167,0.1,0.1,0.1,0.7324945,0.097558025
GBP2,0.459370333,0.864182,1.456826,44.4,2.752605,0.49899275
GBP3,0.603148083,0.1,0.3019078,2.7,0.9723615,0.58020025
GBP4,0.185385083,0.192191,0.2675506,1.2,9.747975,0.53792125
GBP5,0.1,0.183614,0.1,0.6,0.1,0.1143127
GBP6,0.1,0.1,0.1,0.1,0.1,0.062338998
GBP7,0.121551583,0.1,0.1,0.1,0.1,0.065657675
GBX1,0.1,0.1,0.1,0.1,0.1,0.1
GBX2,0.1,0.1,0.1,0.1,0.1,0.1
GC,0.102409333,0.1,0.1,0.1,0.1,0.1134785
GCA,0.88434125,2.80661,4.18846,2.6,0.6758,1.32655325
GCAT,0.5715555,0.1,0.1039164,0.1,0.1,0.140258
GCC1,1.052247333,1.74732,1.0666148,2.1,0.527779,0.137530725
GCC2,3.439948333,9.81277,5.35992,4.9,2.63511,18.84165
GCDH,2.410241667,0.142504,0.7832412,0.6,0.240609,0.2431922
GCET2,0.1,0.1,0.1,0.2,0.1,0.082701275
GCFC1,2.177053083,3.82366,3.78395,4.1,0.5704115,1.9046075
GCFC1-AS1,1.528482667,1.50661,1.724604,1.2,0.217952,0.449522
GCFC2,3.354745833,4.18547,3.826496,1.3,2.052375,2.723225
GCG,0.1,0.1,0.1,0.1,0.1,0.1
GCGR,0.1,0.1,0.1,0.1,0.1,0.1
GCH1,0.229687833,2.01748,0.3848028,7.3,1.68372,0.47570075
GCHFR,0.10291675,0.1,0.1,0.1,0.1,0.097473625
GCK,0.116531,0.1,0.1,0.1,0.1,0.079402575
GCKR,0.130953667,0.1,0.1,0.1,0.1,0.114543
GCLC,6.311895833,3.64781,8.434058,2.5,1.167468,2.0821
GCLM,2.775465833,1.19813,0.6976994,0.9,0.6043215,0.83817225
GCM1,0.1,0.1,0.1,0.1,0.1,0.07883955
GCM2,0.196975667,0.106341,0.1,0.1,0.1,0.146234325
GCN1L1,1.3896695,0.646835,0.750636,0.9,0.7120185,0.15912725
GCNT1,0.103296417,0.259915,0.112834,0.2,1.601685,0.293253
GCNT2,0.172654417,3.08868,1.577893,4.6,0.644689,0.3265545
GCNT3,0.1,0.1,0.1,0.1,0.1,0.0809528
GCNT4,0.70917125,1.06304,0.1355628,0.1,0.2242025,0.8786445
GCNT7,0.257977167,0.742495,0.281626,2.4,0.2870645,0.2133575
GCOM1,0.1,0.809074,0.1,0.1,0.1,0.1
GCSH,4.970756667,3.18879,6.664158,0.3,0.3716095,1.5282075
GDA,0.307036583,15.9424,0.2788592,0.2,0.616082,9.7348175
GDAP1,5.503876667,37.8231,7.48748,1.5,1.3484895,8.63367
GDAP1L1,0.112756167,1.22247,0.1722362,0.1,0.2053045,0.1592728
GDAP2,3.602010833,4.18489,2.994394,4.7,2.600175,3.3315575
GDE1,9.485480833,11.9992,17.68606,7.7,1.940715,4.202995
GDEP,0.1,0.1,0.1,0.1,0.1,0.1
GDF10,0.451133583,0.281875,0.150631,0.1,0.1,0.071198475
GDF11,4.3052175,2.02322,3.002698,1.2,0.8857265,0.44835225
GDF15,0.1,0.1,0.1,0.1,0.210178,0.1
GDF2,0.1,0.1,0.1,0.1,0.1,0.1
GDF3,0.1,0.1,0.1,0.1,0.1,0.1
GDF5,0.1,0.210908,0.1,0.1,0.1,0.1
GDF6,0.107778583,0.1,0.3023936,0.1,0.1,0.068255425
GDF7,0.1,0.1,0.1,0.1,0.1,0.1
GDF9,0.897292417,0.633915,0.2234562,0.1,0.129899,0.09315705
GDI1,19.21984167,19.1154,14.88009,5.1,7.303455,9.17445
GDI2,27.52051667,33.558,33.39202,40.5,7.046095,8.2992925
GDNF,0.1,0.1,0.3572592,0.1,0.1,0.0555323
GDPD1,3.135036667,4.96326,1.3154474,0.4,0.4807225,2.684225
GDPD2,6.135875833,0.1,0.1456802,0.1,0.18439,0.11389815
GDPD3,0.2111995,0.521438,0.127498,0.7,0.1,0.1681228
GDPD4,0.1,0.1,0.1,0.1,0.1,0.05930815
GDPD5,0.125171167,0.1,0.1,0.1,0.1,0.063940575
GEM,13.70694667,3.08701,0.5284042,4.2,5.320955,0.3876825
GEMIN2,1.4260305,1.98922,1.2549026,1.1,1.482495,0.72904275
GEMIN4,0.347464333,0.258886,0.2120162,0.8,0.3899345,0.105438125
GEMIN5,1.686223,2.37335,1.2506754,0.9,1.379488,0.659518
GEMIN6,2.518111167,3.9,2.899532,1.8,1.238948,0.612049
GEMIN7,0.959571333,1.75202,0.7821966,0.7,0.2295045,0.1853987
GEMIN8,2.484295,1.50968,1.4658346,0.4,0.489519,0.9294675
GEMIN8P4,0.16920275,0.308168,0.201059,0.1,0.156115,0.0658588
GEN1,0.292647417,0.682548,0.3215914,0.3,0.117096,0.59187625
GET4,1.06303925,2.07663,0.7399178,0.8,0.4358195,0.8828475
GFAP,119.7152917,6.28366,14.568802,1.7,4.353085,8.2986225
GFER,0.116298917,0.1,0.1022262,0.1,0.1,0.085748575
GFI1,0.10186325,0.1,0.1,0.1,0.1,0.07975955
GFI1B,0.1,0.1,0.1,0.1,0.1,0.1
GFM1,5.23102,9.3355,4.49476,3.6,1.863035,2.0347625
GFM2,4.5290025,9.85404,5.005432,3.4,1.762305,1.562245
GFOD1,0.947481667,8.64128,0.9469296,0.2,1.425032,4.7036775
GFOD2,0.583855833,1.69911,0.4118526,0.3,0.5890645,0.205354875
GFPT1,1.590968333,6.99618,1.747564,2.1,0.786965,1.5619375
GFPT2,1.9876935,1.96035,0.5570878,0.1,0.138442,0.48591575
GFRA1,4.01521325,1.15015,3.0392674,0.1,0.1523065,1.08758575
GFRA2,0.1,0.756868,0.1,0.1,0.1,0.130861225
GFRA3,0.1,0.1,0.1,0.1,0.1,0.1
GFRA4,0.1,0.1,0.1,0.1,0.1,0.1
GFRAL,0.1,0.1,0.1,0.1,0.1,0.0957612
GGA1,0.709554583,0.170206,0.3256682,1.4,0.216845,0.19878475
GGA2,4.1228575,6.69045,2.4071452,11.9,1.70142,1.342297
GGA3,1.631301667,3.94262,1.4847308,2.9,0.565721,1.0289365
GGCT,3.21584,7.22549,1.525552,2.7,0.5321985,4.2929325
GGCX,0.967613333,0.1,0.1,0.1,1.6599,0.70522825
GGH,4.950035833,15.6276,2.627362,0.5,0.512913,1.3700535
GGN,0.1,0.1,0.1,0.1,0.1,0.08505635
GGNBP1,0.1,0.1,0.1,0.1,0.1,0.1
GGNBP2,9.928585833,18.8914,9.739778,17.4,5.13725,13.797425
GGPS1,4.862761667,8.53457,4.333618,2.0,2.1672,1.614375
GGT1,0.1096085,0.1,0.1,0.1,0.1383945,0.08049005
GGT3P,0.1,0.1,0.1,0.1,0.1,0.0618028
GGT5,0.1,0.1,0.1,0.1,3.4387,0.100142425
GGT6,0.1,0.1,0.1,0.1,0.1,0.1
GGT7,0.280952667,0.942308,0.2639816,0.4,0.1,0.078568
GGT8P,0.1,0.1,0.1,0.1,0.1,0.087920675
GGTA1P,3.162395833,1.08696,2.5372146,21.4,0.875604,1.855405
GGTLC1,0.1,0.1,0.1,0.1,0.1,0.1
GGTLC2,0.101531583,0.1,0.1,0.1,0.1,0.1
GH1,0.1,0.1,0.1,0.1,0.1,0.1
GH2,0.1,0.1,0.1,0.1,0.1,0.1
GHDC,0.820432333,0.324483,0.2980336,0.6,0.2493695,0.106536225
GHITM,18.92708333,37.4507,9.458688,10.7,3.86205,6.161165
GHR,0.210854417,0.889986,0.7993514,0.1,0.688327,0.9163845
GHRH,0.1,0.1,0.1,0.1,0.1,0.1
GHRHR,0.1,0.1,0.1,0.1,0.1,0.1
GHRL,0.106759333,0.1,0.1,0.1,0.65703,0.1
GHRLOS,0.467565167,1.08634,0.5706426,5.4,0.124148,0.2968505
GHRLOS2,1.024456083,0.619024,0.3791062,9.4,0.774187,0.46592825
GHSR,0.1,0.1,0.1,0.1,0.1,0.1
GIF,0.1,0.1,0.1,0.1,0.1,0.0841217
GIGYF1,0.150694833,0.1,0.1,0.1,0.1041555,0.044655075
GIGYF2,5.676498333,6.10023,5.612588,2.3,1.77768,2.399795
GIMAP1,0.133510667,0.1,0.1484972,1.3,1.1883495,0.33047925
GIMAP1-GIMAP5,0.1,0.1,0.1,0.1,0.1,0.1
GIMAP2,1.1011765,0.561027,1.7503596,7.0,6.49135,0.67881475
GIMAP4,0.764162167,0.523164,2.9878018,18.6,11.71203,4.14751
GIMAP5,0.15975075,0.137759,0.1678678,3.5,16.59115,0.21127625
GIMAP6,0.135903917,0.1,0.3571672,2.1,5.596845,0.1478576
GIMAP7,0.10314925,0.1,0.2706032,1.7,8.352955,2.092265
GIMAP8,0.126658833,0.183614,0.3380894,3.9,2.574945,0.509615
GIN1,0.984794667,1.09536,1.4108674,0.3,1.330582,1.11173825
GINS1,0.393031833,0.519889,0.2607896,0.1,0.1,0.323794
GINS2,1.163252417,0.238327,0.670864,0.1,0.177164,0.1928361
GINS3,0.454968917,0.501543,0.3230764,0.2,0.565865,0.1885235
GINS4,0.155016583,0.1,0.2976716,0.1,0.1,0.0815443
GIP,0.1,0.1,0.1,0.1,0.1,0.1
GIPC1,0.755794167,0.183244,0.4509736,0.1,0.374673,0.28318625
GIPC2,0.11336725,0.175185,0.1,0.2,0.1,0.0865915
GIPC3,0.103776917,0.1,0.1080566,0.1,0.535232,0.0466664
GIPR,0.1,0.1,0.1116272,0.1,0.1,0.1
GIT1,1.535230083,0.713559,0.6101216,0.3,1.33277,0.6317192
GIT2,4.045975,9.74452,4.29222,10.0,2.86667,4.51067
GJA1,560.266,20.563,2.133483,0.4,12.28715,23.33155
GJA10,0.1,0.1,0.1,0.1,0.1,0.1
GJA3,0.1,0.182776,0.1,0.1,0.1,0.0869198
GJA4,0.105108917,0.1,0.1,0.1,1.961535,0.0651951
GJA5,0.1223685,0.1,0.1,0.1,1.050273,0.08536265
GJA8,0.1,0.1,0.1,0.1,0.1,0.1
GJA9,0.129507083,0.1,0.1,0.1,0.1,0.1
GJA9-MYCBP,1.394114,0.925978,0.9298566,0.9,0.7028055,1.3411795
GJB1,0.339903833,0.1,8.920922,0.1,0.1510505,0.10025475
GJB2,2.242619167,0.216014,0.1,0.1,0.1,0.569108
GJB3,0.102299417,0.1,0.1,0.1,0.1,0.0728293
GJB4,0.1,0.1,0.1,0.1,0.1,0.1
GJB5,0.2415,0.1,0.1,0.1,0.1,0.102548425
GJB6,106.0280917,5.68605,1.0182682,0.2,1.28472,5.186185
GJB7,0.110299333,1.55037,0.2075128,0.1,0.1,0.18540575
GJC1,0.103325833,0.306798,0.1,0.1,2.29077,0.1938766
GJC2,0.1,0.1,0.2272052,0.1,0.1,0.0858853
GJC3,0.254983667,0.1,0.3884976,0.1,0.1,0.169052275
GJD2,0.100527167,0.614356,0.1,0.1,0.1,0.1054805
GJD3,0.1,0.1,0.1,0.1,0.173499,0.0369213
GJD4,0.1,0.1,0.1,0.1,0.1,0.083556525
GK,0.602171667,0.750131,0.506449,4.2,0.1,0.38669225
GK2,0.1,0.1,0.1,0.1,0.1,0.086777775
GK3P,0.364560583,0.340168,0.393159,0.7,0.1,1.084936
GK5,1.6116025,1.7161,1.2835892,0.6,0.3170525,1.1262325
GKAP1,2.765149167,1.65712,3.543198,0.7,1.95344,3.974875
GKN1,0.1,0.1,0.1,0.1,0.1,0.1
GKN2,0.1,0.1,0.1,0.1,0.1,0.1
GLA,3.007029167,4.29237,4.47611,19.4,2.04963,0.42155475
GLB1,9.872765833,4.45089,2.0717108,5.5,1.92831,1.872425
GLB1L,0.95684,0.100251,0.2544798,2.1,0.1,0.11445075
GLB1L2,0.100900333,0.233,0.1020996,0.1,0.1,0.107899725
GLB1L3,0.1,0.418472,0.1337444,0.1,0.1,0.17782175
GLCCI1,1.264780083,3.81088,2.02162,1.0,2.138175,1.56826
GLCE,0.544362167,8.10002,4.256652,6.3,1.620825,1.79851
GLDC,2.546374167,1.23812,0.9627096,0.1,0.1,0.20393965
GLDN,0.696308917,2.4826,18.99396,5.5,0.3466295,1.10026625
GLE1,2.247938333,2.19021,1.433773,1.4,0.4495645,1.06182575
GLG1,13.14758,9.78539,6.5803,3.9,3.8467,3.6463325
GLI1,0.360046333,0.1,0.1,0.1,0.1,0.075274975
GLI2,0.810084583,0.1,0.1,0.1,0.1,0.061821825
GLI3,14.362635,0.598146,0.2059006,0.1,0.9347465,0.891518
GLI4,0.1,0.1,0.1,0.1,0.1,0.1
GLIPR1,0.478944917,8.68741,2.620662,31.9,0.274848,1.74787225
GLIPR1L1,0.162444583,0.309265,0.1740384,0.2,0.1,0.12506325
GLIPR1L2,0.468059167,0.756587,0.702832,0.1,0.112149,0.2800995
GLIPR2,0.807094583,0.13726,3.535498,2.0,0.317085,0.215592
GLIS1,0.1,0.1,0.1,0.1,0.1,0.066616425
GLIS2,0.31959525,0.196173,0.1294254,0.1,0.1,0.12623345
GLIS3,5.4975775,0.671249,0.1613666,0.5,0.44805,1.21096475
GLIS3-AS1,0.1,0.1,0.1,0.2,0.1,0.1
GLMN,0.6574375,1.13347,0.1,0.4,0.1,1.15348175
GLO1,16.65003333,14.2469,7.575208,5.4,5.56486,6.5550525
GLOD4,10.068455,17.2943,9.916506,5.5,6.767955,2.71535
GLOD5,0.103963167,0.1,0.1,0.1,0.1,0.1
GLP1R,0.1,0.235573,0.1,0.1,0.1,0.036543525
GLP2R,0.1,0.1,0.1,0.1,0.1,0.1551389
GLRA1,0.1,0.144771,0.1,0.1,0.1,0.07233505
GLRA2,0.132631333,7.0318,0.1001094,0.1,0.277242,1.44027975
GLRA3,0.1,1.68964,0.19314,0.1,0.1,1.1039045
GLRA4,0.1,0.1,0.1165322,0.1,0.1,0.1
GLRB,1.688098333,12.0005,2.435962,0.1,0.450877,2.61687
GLRX,3.144949167,23.1318,6.52699,36.5,13.222545,6.71581
GLRX2,1.332761333,7.35487,2.5039618,1.4,1.003095,0.84713675
GLRX3,3.530364167,5.97307,3.579732,3.0,2.0986735,1.6713805
GLRX5,9.35116,15.8793,6.407018,2.0,5.05558,2.7821375
GLS,1.620035083,45.1952,2.994222,20.5,2.09877,15.94785
GLS2,0.120992167,4.74495,0.1390794,0.1,0.163482,0.9042075
GLT1D1,0.157194,2.46166,0.2774004,0.7,0.1619495,0.7150215
GLT25D1,0.305752083,0.202697,0.3505346,2.2,0.5664085,0.125401325
GLT25D2,6.468290833,4.47583,10.88994,0.4,0.397729,0.954499
GLT6D1,0.1,0.1,0.1,0.1,0.1,0.084033525
GLT8D1,9.887906667,12.6452,6.314672,3.2,2.96002,5.13139
GLT8D2,0.219639833,2.06639,0.202155,0.1,0.676317,1.479615
GLTP,5.161154167,1.81544,19.06816,2.1,4.79682,1.33344425
GLTPD1,0.1,0.1,0.1,0.1,0.129778,0.08859555
GLTPD2,0.1,0.1,0.1,0.1,0.1,0.1
GLTSCR1,0.142331,0.1,0.1433696,0.1,0.113488,0.1307612
GLTSCR2,0.58466825,0.350944,0.9104132,2.0,1.90195,0.38188
GLUD1,256.9820833,27.719,26.45236,12.1,15.6106,20.8982
GLUD2,86.30246667,9.05969,9.994948,4.2,4.915725,7.2942725
GLUL,826.88625,61.1406,153.32294,91.9,21.5695,20.4688075
GLYAT,0.128858083,0.247396,0.1,0.1,0.1,0.085304925
GLYATL1,0.1,0.851882,0.1,0.1,0.133936,0.04904215
GLYATL2,0.1,0.592174,0.3313896,0.1,0.483385,0.3379695
GLYATL3,0.1,0.1,0.1,0.1,0.1,0.1
GLYCAM1,0.1,0.1,0.1,0.1,0.1,0.1
GLYCTK,0.12615125,0.1,0.125774,0.3,0.193187,0.0905931
GLYR1,4.30949,5.67766,2.18711,3.1,1.058011,0.6213265
GM140,0.1,0.1,0.1,0.1,0.1,0.1
GM2A,10.64135833,2.23421,8.728594,15.8,2.173605,1.95213125
GMCL1,2.173290667,3.59435,2.5436182,1.2,0.6795175,1.3156525
GMCL1P1,0.101419167,0.1,0.110545,0.1,0.1,0.30375325
GMDS,0.2071715,0.745585,0.4184778,0.5,0.380493,0.15547525
GMEB1,0.840744583,1.30786,0.7616898,2.5,0.9518395,0.37908725
GMEB2,0.226722167,0.228415,0.1425314,0.3,0.1816765,0.129938825
GMFB,6.557893333,15.3748,17.546586,4.9,2.97625,7.229715
GMFG,1.248248583,0.527017,6.184064,28.2,4.73226,0.93199075
GMIP,0.105340833,0.1,0.112013,0.7,0.1,0.078874975
GML,0.1,0.1,0.1,0.1,0.1,0.1
GMNC,0.1,0.334747,0.1,0.1,0.1,0.0769987
GMNN,4.619533333,1.11302,1.035289,0.9,1.2143055,0.5297295
GMPPA,1.12949775,0.684469,0.5008688,0.4,0.8306915,0.28320025
GMPPB,0.130073333,0.1,0.1222912,0.3,0.1,0.092595675
GMPR,1.178934833,0.352849,0.1049574,0.1,0.1222945,0.12690155
GMPR2,9.785773333,14.556,8.200862,8.6,3.51538,1.6923565
GMPS,6.143556667,8.26227,5.62975,4.1,2.483955,3.50105
GNA11,1.040897167,0.165637,0.3964344,0.2,2.76772,0.420930675
GNA12,8.850128333,1.25844,2.645484,3.6,2.00013,1.8989475
GNA13,16.856925,5.8141,11.386858,103.2,4.109355,4.2708275
GNA14,5.039821667,0.100428,0.2540402,0.1,0.2789285,0.76384
GNA15,0.10564275,0.119336,0.1198756,1.8,0.1,0.1204871
GNAI1,2.282727917,27.1754,32.73558,1.1,3.076295,16.482275
GNAI2,7.6990575,1.66112,5.62974,9.2,15.34185,3.53764
GNAI3,6.597246667,5.55633,5.597762,27.8,5.05257,2.2210875
GNAL,2.434500833,11.1023,1.5464134,0.1,0.8891505,4.671125
GNAO1,33.56275833,33.3373,16.33366,0.3,3.905115,31.5336
GNAQ,42.51289167,25.9786,19.34856,20.7,7.47181,13.938975
GNAS,133.43615,400.889,90.79682,161.6,151.737,166.33675
GNAS-AS1,0.149054083,0.1,0.1,0.1,0.1,0.1
GNAT1,0.106331167,0.1,0.1,0.1,0.182478,0.1
GNAT2,0.1031765,0.1,0.1,0.5,0.1,0.113871
GNAT3,0.1,0.1,0.1,0.1,0.1,0.0885355
GNAZ,1.0594625,2.82261,2.67139,0.1,0.666545,1.29140475
GNB1,18.35245,34.2352,14.554382,14.6,16.0499,14.6333875
GNB1L,0.1,0.1,0.1,0.1,0.1,0.1
GNB2,0.543392667,0.1,0.2052704,0.3,0.5335395,0.103745775
GNB2L1,18.2015675,17.7657,29.89824,65.2,33.0887,4.32660375
GNB3,0.239609417,0.1,0.1560716,0.1,0.1,0.20980775
GNB4,1.812128333,2.20107,1.920882,20.7,1.304685,0.96488975
GNB5,1.308301417,8.0978,0.7745642,0.1,0.599191,1.3498015
GNE,1.096434083,2.42271,2.4926,1.5,0.740987,0.8219945
GNG10,3.542295,9.50476,6.134592,5.3,3.222335,7.5463475
GNG11,0.737533833,0.1,0.1700574,0.1,31.6032,1.89355675
GNG12,12.54891833,7.28794,5.52378,0.4,3.040945,1.2953965
GNG13,0.1,0.1,0.1,0.1,0.1,0.077276675
GNG2,0.57175425,25.7333,2.9747854,2.7,0.8344255,5.3120575
GNG3,2.686625833,100.28,10.260806,0.1,12.606,3.4521375
GNG4,0.1898395,5.93211,0.7962786,0.1,1.0589855,1.34236675
GNG5,16.42867333,4.89757,5.475518,19.8,16.12015,2.35981
GNG7,4.788655833,0.90548,2.6416,2.2,1.0177825,1.041411
GNG8,0.1,0.1,0.2793692,0.1,0.1,0.3187335
GNGT1,0.1,0.1,0.1,0.1,0.1,0.1
GNGT2,0.139027833,0.1,0.5027394,1.0,0.4549,0.0894836
GNL1,0.424174667,1.22255,0.552637,0.1,0.125881,0.29520025
GNL1,0.409153917,0.944212,0.4964794,0.1,0.127111,0.2442665
GNL1,0.42244525,0.961978,0.4630904,0.1,0.1231225,0.24479375
GNL1,0.389515583,0.914596,0.4406772,0.1,0.1410025,0.221690575
GNL1,0.4006045,0.973826,0.4535536,0.1,0.1237925,0.2483805
GNL1,0.40087275,0.944212,0.453221,0.1,0.123032,0.2194671
GNL1,0.404700917,0.961978,0.449145,0.1,0.119251,0.24247575
GNL1,0.392678167,0.914596,0.4462524,0.1,0.138473,0.24524075
GNL2,2.193286583,3.24055,2.498554,7.7,0.9841725,3.73071
GNL3,4.209313333,11.7155,6.17003,7.7,1.879195,3.169645
GNL3L,1.195144833,0.817746,0.910097,1.2,0.333433,0.37999425
GNLY,0.20290625,0.1,0.2556402,1.7,0.571359,0.096238625
GNMT,0.198322167,0.1,0.127423,0.1,0.1,0.0974041
GNN,0.18400075,0.106063,0.1437838,0.1,0.1,0.109622875
GNPAT,5.834254167,6.11789,5.614908,2.7,1.641745,2.55792
GNPDA1,2.898345833,2.63596,2.1304822,3.4,0.9659825,0.8242635
GNPDA2,3.815048333,5.64574,2.06173,1.2,0.8997565,2.19563
GNPNAT1,0.967048583,3.13409,1.3366892,1.1,0.4216185,0.774432
GNPTAB,7.099283333,17.2403,8.297406,9.7,2.592345,12.57625
GNPTG,8.804535,4.68656,5.883958,2.4,3.488055,3.616885
GNRH1,0.265891917,0.430844,0.3621112,0.4,0.1,0.435876325
GNRH2,0.1,0.1,0.1,0.1,0.1,0.1
GNRHR,0.184800167,0.29046,0.1222102,0.1,0.1,0.54085375
GNRHR2,0.83683425,0.95804,0.9268276,0.2,0.1967405,0.878081
GNS,9.898975,5.05886,5.452574,12.6,4.757595,1.6785375
GOLGA1,4.622410833,4.00679,2.51421,2.0,1.3267055,1.59055
GOLGA2,1.126044917,2.00206,1.0862714,0.8,0.7182245,0.52996425
GOLGA2P3Y,0.1,0.1,0.1,0.1,0.1,0.076611223
GOLGA2P3Y,0.1,0.1,0.1,0.1,0.1,0.076611223
GOLGA2P5,0.679772583,0.411146,0.1253612,0.2,0.1,0.180867275
GOLGA3,1.029556333,1.78975,1.280078,1.2,0.8068145,0.8744495
GOLGA4,6.5433225,9.35763,8.027076,11.7,2.330825,23.759125
GOLGA5,5.807578333,6.57259,7.785102,3.9,3.00727,5.8693925
GOLGA6A,0.105442917,0.1,0.1,0.1,0.1,0.038502078
GOLGA6B,0.11246625,0.1,0.1,0.1,0.1,0.046166163
GOLGA6C,0.112079917,0.1,0.1,0.1,0.1,0.0657399
GOLGA6D,0.142297583,0.1,0.1,0.1,0.1,0.04074115
GOLGA6L1,0.107711167,0.1,0.1,0.1,0.1,0.0563951
GOLGA6L10,0.381735167,0.477385,0.1840424,0.2,0.1280575,0.264945
GOLGA6L10,0.357297583,0.509193,0.172502,0.2,0.133912,0.2827985
GOLGA6L5,0.423035083,0.511811,0.2036592,0.2,0.126426,0.40548575
GOLGA6L6,0.1,0.1,0.1,0.1,0.1,0.056180148
GOLGA6L9,0.577968333,0.608796,0.1951792,0.2,0.114939,0.4324065
GOLGA6L9,0.609500083,0.636219,0.2047482,0.2,0.122869,0.33835875
GOLGA7,27.0172,25.4822,112.42312,9.2,11.024,9.56785
GOLGA7B,1.1697995,1.02386,0.1427064,0.1,0.1,0.44053425
GOLGA8A,5.1384625,9.55002,3.060116,5.3,0.8713325,9.7419125
GOLGA8B,5.277275833,12.1885,1.566996,0.9,0.6568345,8.97302
GOLGA8C,0.1,0.1,0.1,0.1,0.1,0.1
GOLGA8DP,0.1,0.1,0.1,0.1,0.1,0.079996725
GOLGA8E,0.1,0.1,0.1,0.1,0.1,0.0618516
GOLGA8F,0.1,0.1,0.1,0.1,0.1,0.03550324
GOLGA8F,0.1,0.1,0.1,0.1,0.1,0.034816365
GOLGA8G,0.1,0.1,0.1,0.1,0.1,0.1
GOLGA8G,0.1,0.1,0.1,0.1,0.1,0.1
GOLGA8IP,0.1652975,0.1,0.113949,0.1,0.1,0.116107375
GOLGB1,12.88970667,12.1684,7.878,12.1,4.002045,26.750475
GOLIM4,18.20469,2.09016,3.590254,2.3,4.07502,15.637875
GOLM1,28.25249167,35.9333,14.571536,1.8,5.250455,11.921015
GOLPH3,7.0309225,8.91328,8.273614,8.0,3.48355,2.324335
GOLPH3L,3.934273333,5.17541,1.9400508,2.4,2.26309,2.050225
GOLT1A,0.121610417,0.1,0.1,0.1,0.1,0.109079
GOLT1B,2.576788333,5.07853,3.164174,2.5,0.5864055,1.8445775
GON4L,6.807848333,6.1208,3.541452,5.7,3.928425,3.1935575
GOPC,5.483019167,8.11597,4.945358,2.8,1.247135,3.8197725
GORAB,1.470780417,3.08517,1.809281,1.1,0.5258595,1.071993
GORASP1,6.3702325,4.09808,2.474154,2.1,3.410735,1.3903645
GORASP2,14.86382917,20.7164,12.675106,7.5,6.02493,4.1476425
GOSR1,3.927925833,3.60259,2.765706,2.3,1.4758,1.24687475
GOSR2,3.123831667,3.49361,2.374024,2.6,3.452205,0.7967255
GOT1,6.638566667,54.5004,7.157048,3.0,2.02307,7.677015
GOT1L1,0.1,0.1,0.1,0.1,0.1,0.1
GOT2,6.519449167,27.1916,8.611518,4.2,4.82627,4.1630975
GP1BA,0.14559275,0.1,0.14572,0.2,0.1,0.070943575
GP1BB,0.1,0.1,0.1,0.1,0.1,0.337825
GP2,0.1,0.1,0.1,0.1,0.1,0.1
GP5,0.1,0.1,0.1,0.1,0.1,0.0809876
GP6,0.104917917,0.114762,0.1,0.1,0.1731655,0.09085755
GP9,0.1,0.1,0.1,0.1,0.1,0.1
GPA33,0.1,0.1,0.1,0.1,0.1,0.1
GPAA1,0.384617667,0.1,0.1142796,0.2,0.1520465,0.22647425
GPAM,24.08,2.21571,1.3360524,0.6,0.5757845,1.4612595
GPANK1,0.1160525,0.1,0.1,0.1,0.138345,0.0784467
GPANK1,0.115556083,0.1,0.1,0.1,0.13223,0.056478425
GPANK1,0.108886,0.1,0.1,0.1,0.1,0.056478425
GPANK1,0.109270417,0.1,0.1,0.1,0.1,0.05737255
GPANK1,0.108829167,0.1,0.1,0.1,0.138345,0.077552575
GPANK1,0.10725575,0.1,0.1,0.1,0.1224645,0.0567901
GPANK1,0.105141,0.1,0.1,0.1,0.138345,0.081028125
GPAT2,0.120488583,0.175118,0.1142214,0.2,0.1,0.064101925
GPATCH1,1.024220417,1.16066,0.9588152,0.6,0.677722,1.009355
GPATCH2,3.275035833,4.85111,2.906252,3.3,0.6159495,3.77038
GPATCH3,0.4682915,0.358572,0.7774754,0.5,0.205531,0.077571075
GPATCH4,2.471833333,4.16893,4.165162,3.2,1.627915,3.3251225
GPATCH8,4.8450925,6.01203,5.275776,4.3,2.369935,4.2524625
GPBAR1,0.1,0.1,0.1,0.1,0.1,0.1
GPBP1,12.78899417,16.6089,19.260946,20.9,7.71376,9.28171
GPBP1L1,10.49541,7.31976,7.306624,9.5,5.74007,2.69888
GPC1,0.95858725,0.263,0.1128162,0.1,0.1005175,0.38673625
GPC2,0.1,0.1,0.1654384,0.1,0.1,0.071968675
GPC3,0.105390917,0.544168,0.1025202,0.1,0.3122325,0.090193225
GPC4,3.524213333,0.782667,0.112554,0.1,0.29148,0.56510025
GPC5,27.198925,3.34277,1.3725372,0.1,1.167008,2.01452
GPC6,0.136617167,0.595601,0.8826584,0.1,0.1,0.39797875
GPCPD1,1.635293333,3.82592,2.434424,10.6,7.179745,1.796135
GPCRLTM7,0.1,0.1,0.1,0.1,0.1,0.1
GPD1,0.1,0.1,0.8443554,0.1,0.1,0.075896675
GPD1L,0.406464417,8.65875,3.814564,5.8,8.774905,3.1318025
GPD2,13.29918333,6.58765,2.765442,3.9,1.3805,2.509325
GPER,0.269638,0.1,0.1,0.1,2.052455,0.08583855
GPHA2,0.1,0.1,0.1,0.1,0.1,0.1
GPHB5,0.1,0.1,0.1,0.1,0.1,0.1
GPHN,5.116356667,11.984,2.653154,0.7,1.0064055,2.5430875
GPI,5.8422575,7.76876,1.6753824,1.2,2.53682,2.182489
