gene,h4_mean,h24_mean,h48_mean,h72_mean,d7_mean,d21_mean,d28_mean
Fbxo6,99.08036064,80.83922535,77.41524805,77.62494107,88.66344384,69.02413194,89.85650343
---,617.3986189,596.1636175,458.091468,441.5347755,489.6687906,381.9402997,473.1950381
---,36.92433664,30.17962346,32.26988529,26.07003278,29.3418991,21.6041948,29.50330606
LOC682408,287.3736113,278.274272,237.8698103,225.4321335,236.2991729,180.7045541,229.7239017
Sptlc2,311.8857633,310.8782908,377.4130462,295.7779546,314.209899,228.31691,252.414633
---,131.4455849,144.9633418,79.07353079,84.01231396,95.15584393,71.74690515,96.91889524
---,178.9167452,143.3420097,98.10281638,117.6312436,123.7035438,81.74165108,112.2726186
Cblc,128.1007451,93.00995506,75.84260058,78.43325746,101.7141766,74.06942296,104.3841164
---,75.13154707,38.94203869,25.58378787,32.23204851,35.82107731,27.78031534,35.3321155
LOC102556906,217.2911821,166.4127826,107.3516503,129.9325845,150.6986779,104.2831094,138.7548084
Itsn1 /// LOC100911851,127.210285,92.78259013,82.80286624,84.15387823,94.34381512,91.16099561,104.3546395
---,20.66251255,12.63536032,12.24263939,12.95556901,13.26722718,11.31920046,13.28776397
LOC681943,284.7842914,238.9598933,128.7299644,172.4106095,293.7535993,238.5427965,289.0466526
Zfp318,87.83257928,75.24061,84.5837739,64.11148515,86.77818647,116.5417067,85.6481239
---,146.438348,131.0615542,114.2241455,113.0557952,127.9770674,114.0718518,116.3698174
Eid2b,25.85636849,22.46955486,22.45259459,25.21239244,24.47767977,24.01673057,26.26898196
Chek2,29.30743291,24.22217988,24.04853929,30.92237397,24.49380645,20.92381841,22.19725581
Lpar3,81.03936611,64.4541608,55.63609964,67.3263317,59.37878192,64.67136049,60.52942642
Hus1,50.25927305,45.77473821,50.61459544,48.5324741,47.96009732,55.14456879,44.6450384
---,376.7895868,558.433092,510.8882828,455.7340506,439.826278,415.6279005,453.2542086
LOC100911950,234.1550332,192.4437827,156.6722291,179.9300765,173.508377,162.7073321,167.4167694
LOC100909952,127.1991589,114.7398444,99.79950032,115.4986481,111.71705,122.2735577,104.3915759
---,266.4178146,232.6397094,202.8032694,248.3796853,226.0455962,247.2715309,220.8654275
Mfhas1,109.3022502,98.99919946,96.87931071,114.9848377,97.06814048,104.7393372,89.53727068
---,188.3824974,173.820727,177.9805759,211.5200991,176.6922711,235.8362478,181.1674949
---,26.48637146,23.99312561,24.23767609,26.87640576,23.30387969,35.43494086,22.8773947
---,17.66915201,18.2437034,19.97440976,20.21674557,16.86664706,21.80078427,16.49746473
---,173.0502632,173.5581483,173.9509507,172.1846236,155.92504,177.9239602,152.5340456
---,61.16967686,54.47783096,83.99289384,76.41980279,58.86129575,95.58473525,57.82920906
---,96.23939856,95.65011866,123.7050759,111.4003567,75.65416693,130.4808665,76.15042112
---,179.3232496,147.3401441,168.9745336,146.9813171,127.7762343,149.8845024,171.479095
---,141.0333741,136.0759872,153.1356294,160.2642061,120.1013642,173.0958336,121.7276916
Wwc1,66.79206371,41.24921998,42.49950171,47.5346395,44.15826576,46.27186498,45.18707207
Atad5,34.24160142,25.99676063,29.33287097,26.27596985,25.57412137,25.26229552,25.47751497
Cdca7l,149.6073902,132.6987094,123.2403199,127.9710815,134.604212,96.16539495,128.7934972
---,89.84961448,86.98416119,60.62856554,65.59449034,73.17233165,57.51684594,72.92900609
Mettl13,763.4055528,760.0732583,675.6730262,646.7310908,702.564668,594.3288634,661.7745852
Smo,232.4026088,194.8799668,181.1281204,169.144952,218.2686745,176.9730358,260.2714839
Otx1,157.6112693,122.0839063,90.88943121,100.9848292,112.1084256,76.33427368,110.5465754
Nrtn,66.64599938,60.10296092,58.5607467,56.77194834,67.00589759,50.47832205,65.87422009
---,78.4269664,70.54651748,69.31167262,67.78458264,78.78682344,54.31318523,78.38034445
---,137.879969,54.87808533,37.61761371,45.59780817,50.35626065,38.49120422,48.13245016
Klf9,205.0538737,180.4582722,131.6935338,151.0411838,182.6314862,145.1622544,173.6119865
Thnsl2,145.6395376,112.0946013,113.5884013,119.8073236,169.7548759,145.4480749,182.9860893
LOC102550743,435.8523944,349.667644,234.3683617,286.0252427,347.3107437,222.8741335,327.6128117
Mgat3,114.2680585,98.95419821,80.69509155,84.57983372,97.85669099,97.26989062,119.9350478
Il7r,39.59568406,29.26002015,21.92610624,33.0902762,30.03564941,22.61371151,26.92175432
C2 /// Cfb,59.39044725,67.08112226,51.12368466,47.53129003,55.40647605,81.00483672,71.46331621
Tmem42,44.53501926,41.52792708,33.9959296,37.46572623,39.76696485,37.41584482,40.35581374
Ccp110,324.6101524,281.4310532,165.8906321,216.254431,260.275923,244.235882,276.8118357
---,584.925231,493.5432258,241.762598,403.4688311,545.223969,486.7119454,569.9877925
Nrep,843.0092849,603.5953932,580.5447063,632.749936,1038.519266,1099.243978,1101.521545
Nrep,124.2768592,88.82631113,110.9179403,85.22189866,236.5101395,199.8944973,210.0285694
---,74.93620252,69.65973542,58.12012245,70.29439515,62.56352452,60.63777755,62.93815904
Hps4,117.3907154,100.4172256,119.9905486,122.4061044,144.3305463,206.3761703,172.9152375
LOC102550979,236.7290821,215.0126205,189.0209858,218.2786467,208.8048552,208.2501195,202.6089666
---,36.21321785,31.10002409,29.40881697,29.3979472,27.86537746,32.77640075,27.30741786
---,62.68408875,58.06149716,55.08846501,62.06470558,52.63872925,63.76540932,48.36225004
---,115.0450925,116.7082056,108.2053065,119.1545828,95.48032053,121.1852299,102.0218821
---,87.5596187,76.95840938,65.24361286,80.69867343,62.47743346,75.77366043,63.22128645
Zfp800,39.05142393,38.41390228,38.46608375,58.24417733,34.16981075,42.11444596,35.6292669
---,402.7634101,376.1142638,374.0214592,411.2963483,361.1943899,445.1407434,361.452371
Mrps18c,61.84551057,61.74299614,79.85945062,78.87669973,50.74946448,85.92972948,51.73569394
Usp1,18.81580976,21.36306664,40.48933468,27.13048261,19.92378068,29.11076523,19.5687409
---,98.01493939,84.32262411,99.28859816,97.71170595,81.30894419,112.5029451,75.56223936
Heatr3,219.0582004,152.1170005,144.0303246,145.3335327,137.5197462,133.8476928,142.7992244
---,42.40992485,30.68971228,36.3113934,32.02952006,30.91533286,27.46708817,29.96208265
---,126.0912669,110.8655109,105.2485898,101.8599567,117.3846378,108.4178948,134.749065
---,299.5697971,271.8897304,208.240297,219.3998369,231.5878995,176.6744454,230.4036205
---,77.01445613,62.91668681,47.99156713,46.06760263,59.98808195,41.46113383,59.30856856
Pim2,178.9954654,116.1643277,77.08739064,85.71351389,118.1542373,109.3700174,138.0165403
---,65.86070107,55.00355059,44.39567966,42.93280715,51.64825026,38.81671408,50.72558291
---,120.9745714,100.9689091,69.32599526,75.02799375,88.9988305,69.09247984,85.72472733
---,53.9883169,40.19213974,30.28938391,28.68678584,35.85323969,28.04389265,36.71149415
---,180.7868541,108.52026,76.03049549,88.24464334,94.05316042,69.59376876,91.39607569
---,29.95241633,23.09240509,17.88645811,21.85404007,21.83426834,16.71127,20.64120704
---,109.0151361,87.00208779,71.2461567,73.04763494,86.51932488,71.48884547,82.65051871
---,87.17884218,80.60366549,62.20448879,67.87977742,78.91121247,57.63419041,79.18833826
---,37.86893229,28.9935714,21.88626372,25.84389147,25.17428147,20.85687368,24.21852723
---,59.15122897,48.66195092,36.46888919,44.59693043,44.83976328,35.70469948,43.53915586
---,95.32614333,78.94855102,62.16186428,75.65283034,79.25976747,68.60607656,76.99678645
---,178.0493512,150.2978768,115.5091545,132.9730672,143.9539598,130.2555517,139.1446348
Dram1,56.87509021,49.51174441,41.37094201,52.84050999,50.57107627,45.05464146,47.33024148
Psip1,77.61091266,61.2819753,37.15440085,43.47248557,56.08634008,51.03278823,72.24388432
Galr2 /// LOC100910349,80.56126712,73.84947026,63.18936343,60.6798239,66.82007996,68.80773719,69.12820003
---,172.3303172,153.6365486,123.8086105,133.0409546,135.7154297,150.5595749,133.6823895
Lamc1,1170.820523,1407.321257,1379.321555,1176.552977,1321.720198,1286.493937,1204.612633
---,158.9790803,134.9445937,123.508902,141.2921708,121.766319,133.9404031,121.5307904
---,163.359232,134.2128027,122.6868681,137.1274853,128.5890297,128.9360369,128.5371571
---,150.6696077,131.8778262,131.4101848,148.0158941,123.2955587,131.8677604,123.9341439
Rbm18,111.9930835,110.6988373,107.8163845,147.2853142,99.68341536,129.1117221,97.0028694
---,132.7664123,127.910192,131.6030925,143.1651035,128.3837804,177.4766793,126.7526959
---,39.15962453,37.92321672,36.910516,46.65007551,34.4629674,42.51876815,35.81098926
Prpf40b,639.2963942,584.0138927,595.5842183,650.6500759,523.2728874,759.956513,553.5825163
---,123.9277047,127.4635898,184.442086,159.3272453,116.5398083,157.3818417,106.5165741
Csf1,423.1599604,329.7936498,372.0996106,357.2008168,290.1824722,466.6900606,318.1945183
Krcc1,70.57090451,78.63018347,83.68427607,84.20441708,67.88839613,92.5684542,64.9567112
Bzw1,429.8882216,584.3670871,706.600582,754.8512267,444.1918685,511.8360343,386.3272541
---,40.28287505,31.93178277,34.57134998,35.48167151,28.08403682,36.00986897,30.36011667
Pds5b,42.34850056,23.55831376,34.07270387,25.32437453,26.19104129,26.11259591,30.87908781
Nek9,106.4782432,89.51114481,75.42730079,81.8478405,87.26857727,70.3747005,89.66477243
---,55.84930497,37.92931704,30.29620925,38.97143871,42.70940105,39.26276047,50.89478907
---,54.8421289,47.80478804,40.22702408,44.01927791,48.14251487,34.80978983,44.08770242
Ppp4r1,364.2142537,374.9150414,437.2137964,373.3808311,386.8072586,289.1319496,372.0469117
Rb1,11.34697926,10.1505659,9.683662054,9.444748252,10.13427539,9.659446537,10.29502161
Gatad2a,122.6350344,124.5244068,103.4015745,100.6363556,124.6110922,111.2387181,128.4656075
---,106.2668324,94.03838719,76.79899691,73.97830734,99.34302203,72.61672347,96.90192309
LOC102555173,132.8432555,104.4867131,81.48655309,103.6819116,128.0421263,92.71330282,107.9026739
Raly,269.2350165,283.218915,390.4142087,277.7278151,296.1417248,313.307044,309.0582881
---,425.6723585,318.9518553,260.7621271,272.4192941,300.674777,235.2569094,295.1538693
Tor1aip1,11.87939793,10.05437401,10.59407337,9.556924451,10.18315644,9.041533692,10.58322814
---,56.55437027,49.3130987,38.44943447,41.8507736,45.26915782,34.34995864,43.27853344
Zfp148,129.1353246,127.2476129,77.8219556,113.7964071,147.9229361,83.4758561,134.5550989
---,559.8642289,529.9144747,431.5698413,392.2988653,453.5773989,374.0710879,409.0102353
---,931.1257446,715.4355986,457.9650202,508.631378,645.3348825,507.1980217,515.4855815
---,52.78218175,39.387265,27.63712437,34.97548484,37.8913067,46.64214942,39.75550228
---,146.8714974,124.4942614,104.1563059,110.1301581,106.1157494,99.78388883,108.2916119
---,354.0625501,278.9568695,190.1446519,213.752017,246.3500603,328.8989338,259.8130348
Cdr2,211.9107029,199.6371551,155.3313357,130.490866,124.3287032,129.6604965,121.4449814
Snx33,328.0902831,327.0736039,368.7466537,360.6163145,398.428789,433.4665459,390.5579043
Agap3,372.8239331,324.1943686,281.3186242,315.3399968,306.112768,326.4579152,315.5177932
---,24.55068462,22.78795796,21.9417164,23.86452857,21.77283417,25.44036113,21.21629085
Mgll,196.212417,181.6794818,158.3943099,185.0057292,175.7419956,190.141843,181.2164001
---,409.7219832,371.8695744,339.6718625,387.8356948,358.4251827,414.5970432,356.0337035
---,104.0566,102.1040662,104.5029287,97.18662281,93.12985638,122.8347824,95.32264246
Blcap,771.3191455,690.7922788,599.1982819,705.0874909,589.1555164,729.4339749,636.1978503
---,86.57437114,76.37798645,76.04177659,80.61777911,65.23964857,89.41771264,65.11008992
---,38.24499892,34.62584651,35.7516568,37.23481535,27.53935216,37.12376405,28.30911604
Pfkm,229.8447557,190.2621391,193.907376,212.2543996,161.2308349,208.9174366,170.9612299
---,45.73237892,41.28143545,47.40794347,46.96406111,32.4851055,56.30124312,33.70366696
---,93.84846135,88.89883649,89.83222721,101.138297,69.67522003,100.2816219,73.55791935
Atp1b4,77.04255536,73.22179372,77.36022829,82.11812797,62.12504546,86.35158995,61.39241101
Mrps18c,868.7537989,723.6854135,766.7119582,720.935871,767.1887689,770.5443985,794.9094326
---,40.13894053,23.56609324,24.83383405,25.67260958,25.08516459,21.51265051,25.36722773
Adam9,61.77918342,50.12740957,52.63844513,47.0893479,51.60270715,38.09476714,50.82500967
---,15.49701322,13.12157827,14.46584036,13.1275144,14.30962147,10.69176089,13.06085482
---,248.508799,245.3800419,252.5688682,190.922749,183.0858547,128.7500211,161.0381963
---,28.27954478,24.07209946,23.93342172,22.36023469,26.83852085,18.34576276,25.07087145
---,562.2427183,416.7820557,357.7062895,384.7886891,393.8593944,308.8686529,384.168464
---,152.5669325,125.665176,132.9963641,121.2475716,188.410034,180.3872453,182.0555748
Ltv1,179.4482671,147.6140592,119.6967144,131.4798223,146.7080356,116.6212044,142.298451
---,44.80561986,32.17516592,24.83795897,30.32433058,34.21877557,26.77306611,35.32370038
Napg,117.4263841,42.37898025,42.66369017,36.68557302,47.07995054,67.01811714,47.93733275
---,227.8683552,195.8899272,119.644181,218.1763764,196.2352472,129.1385677,186.9119569
---,22.72636771,17.31555717,15.1380106,16.52038608,18.64688571,16.31580823,17.54489215
LOC102548349,351.6753645,282.1757109,232.8477489,236.5469885,242.2283508,200.5905096,247.3370134
Srsf6,51.69184986,47.25663207,29.11593168,39.32014881,38.86634358,33.52743861,38.96283368
---,1114.656329,890.4147141,745.4192669,753.5417869,996.5607899,1053.313095,984.8205812
---,138.6368225,168.0726626,79.46564615,93.22979199,104.8699864,130.8261869,106.1150932
Rbm15,252.2374981,227.2402498,133.0424387,208.4841893,220.0571702,172.8959861,211.8070577
---,16.79158864,14.08924129,15.5250328,14.72403865,14.90486966,16.70527439,15.58024972
---,348.7952858,303.4788869,231.0149729,277.1858369,287.06632,242.8382926,285.2748741
---,213.7143342,171.4018866,135.0382787,167.2881781,153.8684949,164.9480345,141.4324882
---,21.28243038,19.17560921,20.09678635,20.13813367,19.3321167,21.48517355,18.96721082
Atp6v1a,14.01125039,13.16240278,13.87321843,16.61977479,14.95861876,16.17462325,13.99098101
---,128.2360828,96.97894362,89.39125004,96.87361715,96.84103732,110.6989056,93.96619009
---,148.1450348,127.9731297,106.0382601,119.3875752,119.6828955,146.1652358,118.6906643
Ctu2,243.6622522,216.4151408,240.7627844,242.4962651,251.1630696,272.1460304,232.1604649
---,75.30121478,72.16922253,72.44289256,81.28983398,72.39376137,91.74969768,72.3373632
Lrrc29,363.155137,331.9867073,288.906542,349.220882,262.297893,343.3034014,271.3012216
---,43.25191746,36.16853317,38.73454964,41.13497384,27.98377181,46.23912931,29.10797999
Dbnl,203.711067,220.0779462,393.9778775,319.9772857,314.7018811,396.4745841,281.4930865
---,40.0037396,34.12396662,40.3886902,41.66833124,28.04503798,44.60760186,29.7674005
Tnfaip8l3,195.4984877,181.6384633,178.6278842,188.4011138,154.5596531,255.0828671,165.1210464
---,13.57911653,12.67329861,17.02135447,17.10746246,12.32365083,21.42043291,12.04189985
H2afy2,158.7119142,79.13673695,77.7663523,86.91494608,79.30842605,89.88032459,79.46607045
Map4,596.4669471,508.0379967,693.5451871,583.798886,473.6208872,563.1664494,566.4553595
---,218.4979323,190.6971501,167.2724119,155.4091918,199.3816265,140.1507722,194.9556206
---,23.49048681,19.79767495,19.13296765,19.34613245,19.07249994,16.80210263,18.23299135
---,153.6309585,133.9796294,89.39655176,106.5192197,111.0026234,97.36659938,111.6446099
Ano9,476.2484993,407.1953957,325.2756371,378.2200338,415.472646,311.3505024,402.5338536
---,49.76794844,39.11289916,32.87235853,36.29234292,43.70396588,33.36551223,43.74530017
Glb1l,63.14575314,52.45791855,42.63863387,45.54658563,54.15450905,41.09000311,53.03431083
LOC100910622,17.36468579,15.30430669,13.37389292,13.31931089,14.42185311,12.15975783,15.39253019
---,114.0454278,99.63530769,89.40846231,82.4422498,99.60966228,72.98663412,97.86536011
---,76.45673947,52.54033631,35.75297258,40.07899595,46.15753269,35.2662147,47.48192316
---,171.0365649,93.63943668,75.26115992,76.10551121,89.8968434,77.03925949,89.99384981
---,134.7234412,115.8691376,87.64910766,100.5604716,107.2316095,91.21423519,96.38894926
---,64.55927282,51.95106289,41.65063096,51.3346857,64.66051789,52.83414684,57.89341127
---,84.23452633,66.19279282,79.43224268,61.88404981,75.31932173,98.17545326,69.18467351
Rbm20,91.89114099,75.00282316,54.52103133,66.49487587,71.155434,52.21592875,66.58125415
---,18.20994242,15.5597196,14.33367248,16.4275212,15.74396485,13.33117448,15.29708199
Fancl,140.2867685,133.1961892,123.6275119,141.8474925,142.7460281,138.6994222,127.7290967
---,55.53113694,50.12154339,52.75423585,47.82652487,48.27086519,49.81482849,46.43037602
Lmo7,80.63448917,84.91364716,75.94704913,72.96434473,68.27130574,73.13127564,74.17095194
Bmp4,47.23898695,57.4533107,65.1157153,44.72236385,110.79837,92.71813724,80.98434326
Ccdc13,390.8705037,337.6265455,324.4413527,368.3301752,325.238245,372.5445421,308.7772571
Ptdss2,145.5143317,127.9786464,130.6527813,153.9278084,135.727764,175.4264265,129.636545
---,102.7478661,80.5640409,65.41022572,81.98360159,68.06205639,65.71079337,65.55601732
LOC102554005,247.2093102,230.8964927,220.9484647,215.5979391,210.1886754,257.4198557,207.1365542
---,90.46153132,86.59433055,77.16235256,77.45751016,78.63635431,110.7552542,82.68420423
---,64.94450401,56.02148907,52.07957736,60.90884362,52.88739975,70.98999309,51.17540945
---,99.56332047,90.24436846,71.51856874,102.8681,124.7149164,214.9845091,224.5244818
Suv39h2,126.4490918,116.8294417,128.0531719,144.9060541,97.75435812,130.3867269,97.96776547
Fam65a,217.6779402,197.5201069,231.0363535,227.6432078,195.7584468,256.190562,198.181853
---,42.40419943,38.14844817,38.91282509,41.56640027,29.23408869,45.17335266,31.69211572
---,111.3394481,89.34980374,86.97879798,113.7151256,76.88470377,109.1806476,74.01122681
---,23.87762502,24.57397368,37.95091541,28.33121161,21.04228642,49.8523728,20.46962936
---,23.16625507,16.58166216,20.15922111,20.14697084,18.40067994,20.01935445,19.26073697
---,261.3995857,156.1965672,152.5618225,144.8128362,161.8701333,141.6747144,167.0472532
Ogfrl1,286.671609,228.1445829,180.621855,209.7989271,221.0726707,163.0761426,205.8389602
Vcpip1,49.01121504,48.40922952,46.22746166,48.86085423,48.50569191,36.71401564,45.88241874
---,106.5236109,101.7498808,79.56349959,82.31763594,114.9493174,88.21313647,108.4368682
Cpsf6,35.22755371,31.29531635,27.18004311,35.16879114,33.96979265,24.14421251,34.94777639
---,98.49678656,75.15241292,58.13267231,60.87601495,72.86640956,56.42449841,70.8005478
Fem1b,37.62517954,32.70537076,27.34925817,25.8845871,32.88327827,24.70332875,29.90940126
---,60.39887638,33.47337261,22.72865293,27.29763893,28.6917395,28.14288187,27.15392458
Zfp444,128.1184739,132.463991,134.8219157,135.0071544,143.3560744,126.2717359,139.5726222
---,240.0587024,179.2973391,105.0827436,133.8773535,185.4738149,190.5860661,232.5386675
---,22.71024616,12.49548715,10.35850145,11.21774479,12.99101686,11.26924357,12.39506458
---,268.0197645,240.9255951,209.9708892,211.6874139,239.3033387,208.0974574,223.4044608
---,14.45216963,13.53728374,12.11541916,12.46493362,13.37594569,11.16300715,12.57658387
LOC100911798,254.4837589,351.731962,218.8401072,259.9974741,332.1051276,214.5987451,303.8315311
Mllt11,440.2681034,389.8504013,227.7204299,346.961882,322.112985,346.5606505,315.2800322
---,19.83038619,16.53185795,14.15119057,15.47579498,16.24143475,17.14391211,16.70334963
Tet3,207.1895064,182.5405521,159.2299776,168.1092556,181.9343583,170.5532624,169.5792226
LOC102553190,18.26770719,13.52262174,11.6926715,13.07833485,12.42815627,12.07140835,12.81703461
---,19.59467639,15.71552927,14.06583008,15.93007422,14.87257758,15.23739277,15.19950717
LOC102556170,460.9285095,360.3507804,272.5433973,291.5343387,296.8799391,289.6903636,297.5221211
---,57.63591468,48.00161073,39.03138418,52.77712223,43.86411807,44.50140722,43.00907253
Eaf2,25.60543751,23.27511315,22.97388769,24.62158761,23.3798909,26.44384146,23.32500248
Tmem231,28.88059566,27.0794874,28.1621884,26.64171071,26.16054616,30.23773496,27.65604295
Hspa1a,953.3417624,1020.939481,791.4922278,517.8367134,312.9356061,367.1552352,345.1871584
Elmo3,56.0133455,55.16237903,74.46240357,67.21967055,65.30786859,81.51233646,66.74328653
Dsn1,38.37104249,37.40879514,35.25942002,40.89195343,31.68222406,44.34450118,33.16762742
---,11.97846247,11.93478423,12.96938645,14.52209007,10.98790384,15.87232514,11.48246819
Fbxo33,14.04550298,11.54899284,16.40286444,19.33764225,12.44591262,19.38918319,11.44151524
---,91.64339128,96.68570623,73.41105479,88.82270049,87.68826362,85.47612293,73.58939401
Arsi,76.26039459,78.26216869,86.70027647,83.76054507,70.67829058,99.14817311,67.54093484
LOC102548772,55.77275867,51.42351588,63.4312131,63.52592404,45.13540418,75.04300957,48.94155647
Cnot7,88.02642935,93.97181174,102.2394704,132.9019989,97.30721175,134.5093845,97.88468522
Myo18b,237.209311,153.2701249,167.823013,175.670294,185.8556721,161.7064158,168.4292811
Sin3a,392.0508996,153.9858213,152.5453156,162.7679856,159.7235095,138.9329765,166.7226845
---,78.59057825,71.63873915,66.7511928,65.60488369,73.0902867,61.7775098,74.38839585
---,116.8933378,94.1228148,79.4244239,88.58485425,99.51976983,70.46505906,92.3398303
---,176.96006,160.9359226,144.2047663,133.5820318,156.4768842,127.9085232,154.4268772
Nip7,134.6565457,151.9596856,103.6563847,80.61140905,114.9913888,68.98266773,113.0840466
---,166.8998617,142.973562,144.3341402,176.3637922,199.1988037,128.8712889,182.5504637
---,37.50411979,31.4269164,24.25033414,24.60413059,27.11828366,20.39584976,27.99985839
---,89.73639019,75.25695257,57.66115413,66.52617468,68.8893164,51.67560217,74.95983923
Rhbdl3,440.5573438,338.5539663,219.2160104,265.6140516,321.0533342,306.6871943,373.2530707
Otx1,54.61026176,49.77935944,35.43751697,43.7314405,51.64755219,39.16902112,50.55517041
---,376.5787235,295.595294,241.703541,237.0541501,283.2000435,238.5679086,262.8382235
Rbm17,486.2972834,552.9955,428.6444355,371.8581157,433.0672742,378.871043,432.6552914
---,37.95426708,28.79656706,21.01909808,25.97585185,25.46538521,21.87327652,25.59601692
---,332.8862555,298.343877,237.4321891,260.9376179,285.7272776,225.9117338,273.2490639
Timp4,192.4477349,116.5494295,96.59429628,115.4026649,168.7907784,202.254919,211.3718175
---,778.5938933,619.9873572,433.458225,549.8306232,554.1948358,451.4393226,495.0624681
Tcaim,147.1011596,120.8041449,83.99696255,105.8000962,108.948565,78.56082969,106.8312398
---,170.5437848,131.6314232,88.93601039,116.7633415,105.0125306,88.35003744,95.99018774
---,76.58106612,64.88845312,63.72754,72.16454231,79.24917651,67.22141425,82.03953197
Tysnd1,175.3385471,168.5510885,170.5394234,161.1240655,166.9229962,184.0713673,166.8201987
Rnf187,443.658163,393.2278898,449.7178314,422.4539704,409.6864947,685.2551876,449.4648544
Med26,98.98924864,94.56496633,94.65009045,90.75900118,97.05514432,99.29940959,98.02896572
---,30.16463144,24.33445349,23.45144789,25.0327772,21.81968825,24.19201499,20.91811959
---,94.78918495,88.95185716,68.14389447,77.62227264,69.88923601,71.99181521,71.50345042
---,26.67307515,24.17039207,21.30729563,26.18400349,19.87092717,24.91144686,20.60572287
Nol8,129.4164193,134.9064269,127.2058812,131.3047232,115.4504532,125.0078923,127.8570448
---,128.3538139,130.0721281,122.300832,136.9166028,112.8139877,159.896548,118.7800139
Tnfaip8l1,27.9762567,25.79918464,39.35873866,35.23418703,24.20060885,44.0579526,26.0585676
Srpk3,237.5930441,209.6443574,211.6500755,235.2324267,186.6426051,228.827699,190.508395
---,183.9557335,168.2976831,174.6335908,183.7918984,131.4097828,198.9913441,138.7612487
Atp1a1,1201.39249,1353.459596,1604.532676,1293.627978,1095.476109,2276.420246,1452.834544
Pkn3,424.3340262,420.0828424,489.1794308,490.3480545,383.8998096,577.9128949,371.2733568
---,1164.93447,1152.266001,1482.275084,1073.332676,1170.164482,1511.962389,1168.478124
---,36.61928948,15.33463732,15.37453709,15.7781493,15.67828412,15.7210527,15.88614647
---,23.37254344,18.90831874,17.05975454,20.8161746,21.94185541,16.55280228,27.84281685
---,215.8987133,199.2828767,169.7942762,180.9707101,222.0347909,188.3332735,218.8383649
Rab3gap2,85.9257754,70.08319563,48.2504414,53.80061751,57.25645245,45.05876243,55.92115766
---,132.6753823,123.7802629,120.5814615,110.5253188,132.4291306,140.1578192,129.6737017
---,38.15008198,34.94725584,28.93313381,29.75131072,29.85981984,23.45190196,33.77281405
---,143.2016837,103.0224393,73.3641768,77.31059725,82.57125187,70.26581596,76.60714336
Sik1,171.3693669,137.0481971,118.5130561,84.26028153,137.3812572,88.03376254,136.4326279
---,118.9003449,106.3997605,86.40237715,97.78330072,117.6537594,82.43055973,110.8162785
---,107.3145912,96.49933178,60.65874276,79.29025042,92.00571517,68.9479323,85.43408712
---,1388.633024,1233.485368,923.2047056,914.9911087,1157.319391,926.3351425,1110.473813
---,115.7856196,101.5411057,69.14888267,84.06766517,98.12868813,77.84490202,92.09820253
---,213.4571295,185.4302259,138.4466309,158.4002258,188.4631903,129.0781133,178.8762991
Dctn2,177.7418073,169.1115533,156.7500776,162.5324168,168.334014,149.1935854,156.5010672
---,55.19478094,45.42449862,34.84334689,42.01177459,42.0575056,37.76718853,42.39724881
Atrn,19.62860554,16.22572019,14.22255057,16.56685461,15.86047151,15.47394321,16.11409235
Arhgef18,142.8311457,131.6921859,133.5237633,109.4086888,135.034272,154.2284508,146.7955585
---,33.05402054,29.75035154,23.12218234,30.24846825,29.3644783,25.90172757,26.64016886
Nckap1l,87.16495169,82.97311926,92.20501915,189.7579585,159.9718062,157.4938194,117.1943814
Akr1c1,60.15696485,52.20432509,46.36480833,53.85281255,47.11627811,53.27999597,46.02612082
---,188.810868,170.9682483,155.3596952,166.8864916,157.5857946,188.8811519,166.5927197
---,34.71572754,29.771325,25.26658303,29.54775601,26.07120128,27.19114125,25.75628496
Pdss2,353.215378,341.114364,326.510466,338.2785193,340.675251,433.5696989,356.3014443
---,79.24364183,84.28130713,111.6460608,104.8417724,81.99799827,97.50694701,69.50096005
Epb41l4a,495.3825506,442.8490134,376.3168609,405.8382365,389.9686778,438.3744341,403.1181384
---,53.31189621,47.14318378,46.90283702,50.00693186,41.10074421,49.67491228,40.45294763
Ppig,10.16814167,9.276735648,9.94127407,12.03090593,8.720001645,11.28704698,8.243584905
---,40.87591358,35.83330597,32.75664248,40.90497263,30.9842801,41.99557775,33.52572501
Abcb7,27.30871526,27.23856195,29.99089167,36.12813821,25.85227368,31.5464722,23.88074984
---,12.58463804,12.49838331,15.56542685,16.91692113,11.56829683,22.59307556,11.87091468
---,36.15744095,33.63034022,33.81882706,39.90145641,28.02418188,46.77830954,28.06542996
---,17.25038892,16.50330033,25.02805271,20.62096087,15.10800872,27.71122966,15.58360636
LOC100363441,75.45085993,57.22722815,54.97277931,61.5687614,55.45135312,66.92072836,56.82364654
---,132.8346048,38.63142745,45.29397593,43.87040276,43.5568972,37.30940828,53.57064319
LOC102552566,49.61758351,43.57025819,42.87540793,42.58324065,44.66517545,39.25962396,42.43991885
Ddx19b,117.4865233,110.5693952,92.3710495,101.352205,96.68605792,77.44116956,92.48719368
LOC102555433,16.05409554,14.02852155,13.56623823,12.81193865,14.38935877,12.11952013,14.87182857
Akap2,228.8661971,157.5711988,114.4161673,113.1749587,119.5301914,86.93463025,118.6300995
---,30.39061526,26.30017365,25.79410191,25.38372343,28.18498672,22.59408238,26.10848227
LOC102546643,38.38788704,27.07782956,22.01238799,23.88362792,26.37737073,19.05865168,26.20633274
