gene,Human_GBM_peritumor_astrocytes,Human_sclerotic_hippocampi_astrocytes,Human_fetal_astrocytes,Human_mature_astrocytes
LOC729041,0.1,0.09215865,0.1,0.1
LOC729059,0.1,0.1,0.1,0.114540417
LOC729080,0.11953,0.1180405,0.09446095,0.121240083
LOC729121,0.1,0.1,0.1,0.1
LOC729156,3.30985,0.1,0.204356667,0.1832525
LOC729176,0.466275,0.4977145,1.075681833,0.351741
LOC729177,1.01775525,0.63215175,3.764803333,0.104575
LOC729178,0.1,0.1,0.3244,0.1
LOC729234,0.319507,1.79936625,0.249402,1.01823375
LOC729264,0.1,0.705916,0.1,0.10503425
LOC729444,0.075553355,0.1,0.1,0.1
LOC729506,0.265288,0.12241875,0.095214867,0.131490083
LOC729513,0.26974675,0.1489411,0.647210167,0.282242833
LOC729603,0.17578525,0.1127405,0.138705,0.143968667
LOC729609,0.17355975,0.1,0.102943167,0.234944917
LOC729668,0.1,0.1,0.1,0.1
LOC729678,0.4135415,0.72532175,0.093074717,0.904058
LOC729683,0.110811125,0.144271325,0.426439667,0.103264167
LOC729737,0.059506358,0.12843355,1.055633333,0.13482075
LOC729739,0.1,0.4128425,0.1,0.346848917
LOC729799,0.30091275,0.251367,0.767135667,0.269292083
LOC729852,4.8460925,3.3095825,3.071376667,4.867703333
LOC729862,0.22006375,0.1,2.399062667,0.108092333
LOC729911,0.1,0.1,0.1,0.1
LOC729950,0.0736009,0.1,0.1,0.1
LOC729966,0.1,0.1,0.1,0.1
LOC729970,2.4122875,3.802855,1.001712167,3.6151775
LOC729987,0.12509785,0.1,0.1,0.1
LOC730091,0.86239325,0.27709225,0.099078083,0.8401015
LOC730101,1.47891,0.438079,1.4825545,0.582821083
LOC730102,0.57947525,0.7759745,0.771307333,0.716019667
LOC730159,0.1,0.1,0.102803667,0.161344917
LOC730227,0.12677445,0.29120925,0.1,0.255395167
LOC730441,0.1,0.1,0.1,0.1
LOC730668,0.096941275,0.063037525,0.097868033,0.161603583
LOC730755,0.1,0.1,0.1,0.1
LOC730811,0.064494775,0.081298775,0.088746,0.1
LOC731223,0.1941225,0.2731075,0.1,0.308747
LOC731275,0.334934233,0.497446,4.326268333,0.612016917
LOC731424,0.08115,0.11001825,0.084083993,0.1
LOC731779,0.1,0.1,0.1,0.1
LOC731789,0.0965284,0.1,0.1,0.1
LOC732275,0.1,0.1,0.1,0.1
LOC79015,0.281329,0.32034675,0.117981833,0.371691667
LOC80054,0.070306,0.08431595,0.09569645,0.35362025
LOC81691,0.5968855,0.52630075,0.691063333,0.26476325
LOC84856,0.85856,1.0066195,0.0911626,2.510182083
LOC84931,0.08138075,0.1,0.1,0.1
LOC84989,0.1,0.1,0.1,0.1
LOC90246,0.0840675,0.1095611,0.109156667,0.1
LOC90499,0.1,0.1,0.1,0.1
LOC90784,1.557147725,0.835682,1.107189167,0.719810583
LOC90834,0.10486475,0.095254375,0.918581667,0.128154083
LOC91149,0.0789867,0.1,0.1,0.105807417
LOC91450,0.1,0.1,0.1147595,0.1080865
LOC91948,0.07702677,0.14065075,0.090741917,0.151368583
LOC92249,4.276175,3.8507125,3.398821667,3.6036175
LOC93432,0.1,0.07922035,0.1,0.131512667
LOC93622,2.60226325,3.92129,2.308863333,4.1997825
LOC96610,1.07701525,0.82565725,2.835618333,0.901654333
LOH12CR1,0.445755,2.083195,0.0920852,1.536743333
LOH12CR2,0.5618143,1.78485,0.4895895,2.38909475
LONP1,0.423727,0.354067,0.5972015,0.480047083
LONP2,8.579395,8.6887825,5.38902,12.61273583
LONRF1,4.24905,4.791735,9.278511667,3.318320833
LONRF2,3.512922,2.29848,2.367781667,3.114496667
LONRF3,0.634576,0.7988175,0.0869416,1.00620125
LOR,0.1,0.1,0.1,0.1
LOX,13.86378593,0.4769635,4.132898333,0.192266583
LOXHD1,0.1,0.1,0.1,0.1
LOXL1,0.258454425,0.1,0.906690667,0.140556417
LOXL2,1.913506,0.10956275,0.306227167,0.146466833
LOXL3,1.44547475,1.2711925,3.008015,0.97525575
LOXL4,0.339791575,0.26422025,0.178891433,0.23724775
LPA,0.1,0.1,0.1,0.1
LPAL2,0.088101875,0.08328915,0.092667517,0.1135205
LPAR1,8.818915,49.425075,5.535115,13.89831833
LPAR2,0.099505825,0.19404995,9.121988333,0.129781417
LPAR3,0.257751925,0.67506425,0.110482333,0.897713083
LPAR4,0.1135214,0.38115895,2.763273333,0.445846917
LPAR5,0.2696442,2.19202925,0.089937233,0.569807417
LPAR6,3.0274925,1.942228,0.663828667,0.560905333
LPCAT1,2.412244,1.4285385,17.60412833,2.372301667
LPCAT2,1.04045675,8.6385775,0.350677833,0.790009833
LPCAT3,2.68226,3.9135425,1.754856667,1.710246583
LPCAT4,0.358666725,1.08983075,1.5609785,0.527810417
LPGAT1,2.6716945,13.367375,3.705921667,1.817343
LPHN1,1.994165,1.92297025,4.505191667,2.024049
LPHN2,6.694405,0.124850225,9.375398333,0.134783583
LPHN3,11.3234825,16.950725,3.511251667,22.31435
LPIN1,4.8441925,7.82298,4.253785,12.74758917
LPIN2,4.215275,6.0465075,4.97443,7.479119167
LPIN3,0.3035415,0.13595725,0.111127167,0.374675333
LPL,21.2136025,2.848178,1.308853,0.54802225
LPO,0.0827615,0.1,0.1,0.1
LPP,6.453225,3.4145925,2.388602167,5.295185833
LPP-AS2,0.1,1.37081,0.29144,2.6561475
LPPR1,1.1831165,31.368225,7.94874,1.73778425
LPPR2,0.3125815,0.4563505,1.076884167,0.592797833
LPPR3,0.1,0.1,0.087155,0.1
LPPR4,2.392245,2.6567945,11.28227167,0.360772583
LPPR5,0.75382925,0.98845575,0.3992775,0.138582417
LPXN,0.94743,3.678665,0.151746167,1.32976675
LRAT,0.9865484,0.501144825,0.1,0.9127935
LRBA,3.43823,3.0515375,3.115621667,3.380305
LRCH1,1.27309925,1.020708,2.339451,0.793236
LRCH2,1.6910175,2.0725425,3.21337,2.73808
LRCH3,9.071355,9.8136425,9.593643333,5.14269
LRCH4,0.071763975,0.1893135,0.904251,0.13722925
LRFN1,0.098415475,0.079290475,0.398582667,0.125411417
LRFN2,0.07892885,0.108099625,0.1,0.10608075
LRFN3,0.3279996,0.258290925,0.962297667,0.445483333
LRFN4,0.06171315,0.118845,1.209975167,0.136558833
LRFN5,0.30597275,1.49103875,0.938314833,0.625229417
LRG1,0.1,0.1,0.1,0.1
LRGUK,0.55711355,0.159099175,1.084695,0.214542917
LRIF1,2.2809785,2.1042475,1.3107015,1.920104417
LRIG1,28.388875,27.8188,16.91015333,69.29874167
LRIG2,1.81414525,2.667305,2.062283333,2.923466667
LRIG3,2.2774965,2.3281025,13.256,1.385958917
LRIT1,0.1,0.1,0.1,0.103523583
LRIT2,0.0790052,0.0753903,0.089035583,0.100859083
LRIT3,0.074965125,0.085647375,0.085736883,0.1221775
LRMP,0.1,0.7478075,0.1,0.29613675
LRP1,4.7387775,6.6362825,4.874881667,6.730674167
LRP10,3.6525225,2.21754,2.418918333,4.0370825
LRP11,3.687055,2.817655,2.294721667,2.218396333
LRP12,2.004305,1.78177,4.503726667,3.2415675
LRP1B,4.564695,8.18949,1.379880167,13.89436083
LRP2,0.0466363,3.658601,0.250231,0.185099417
LRP2BP,1.013687,1.5262125,2.079865167,1.38996675
LRP3,0.4927565,0.31472225,1.1042845,0.3978575
LRP4,5.4156625,12.5136275,5.720575,22.68120667
LRP5,0.171865705,0.07878405,0.658152,0.136215417
LRP5L,0.17486775,0.20588,1.281270167,0.494561
LRP6,2.34185025,6.313565,9.813395,4.473940833
LRP8,2.11370275,3.335865,23.83298333,6.344215833
LRPAP1,0.49619025,0.600823,1.023262,0.627043667
LRPPRC,7.084875,7.125145,4.642953333,6.701418333
LRR1,0.731976,0.26754425,1.9790085,0.4268365
LRRC1,0.8480005,3.038565,1.922271,1.476081917
LRRC10,0.1,0.1,0.1,0.1
LRRC10B,0.065471025,0.1,2.0020825,0.1
LRRC14,0.2552625,0.1678055,0.6815445,0.182244583
LRRC14B,0.1,0.1,0.1,0.1
LRRC15,0.25479725,0.08141,0.1,0.1
LRRC16A,10.8001975,9.07549,5.137573333,33.46790833
LRRC16B,0.14630505,0.081849375,0.463236,0.20879575
LRRC17,3.67531725,0.2724235,5.730071667,0.41869625
LRRC18,0.0995918,0.094671925,0.1,0.1
LRRC19,0.131333175,0.084465275,0.105067167,0.192506333
LRRC2,0.9494806,0.1311875,0.094996767,0.129027667
LRRC20,0.2252815,0.20039675,0.7315785,0.683734417
LRRC23,0.90801825,1.46843225,5.555973333,1.1765105
LRRC24,0.1,0.1,0.1,0.1
LRRC25,0.089063825,0.085704725,0.1,0.102974583
LRRC26,0.1,0.1,0.1,0.1
LRRC27,0.8110125,0.9751915,2.300432,1.2532285
LRRC28,1.769285,2.1915025,2.386158333,2.012044417
LRRC29,0.084138975,0.10185105,0.1,0.1
LRRC3,0.06354365,0.1,0.305342717,0.13589675
LRRC30,0.1,0.1,0.1,0.1
LRRC31,0.080109725,0.1,0.1,0.1
LRRC32,0.07788505,0.1,0.1,0.1
LRRC33,0.09666475,1.501263375,0.097894467,0.124432667
LRRC34,2.808595,1.48980625,1.303048833,2.475905833
LRRC36,0.137757225,0.078763975,0.168756833,0.11030175
LRRC37A,0.584879,0.43073875,2.069355,0.957425417
LRRC37A,0.84979875,0.49348975,1.669234,0.681431333
LRRC37A2,0.785217,0.4596905,1.476859167,0.808416667
LRRC37A2,0.78082025,0.720443,2.074364833,1.000695333
LRRC37A3,1.1869195,0.8490415,1.686928,1.686279417
LRRC37A4,1.237601425,1.646864,0.833717167,0.496086417
LRRC37A4,0.526935,0.63963775,1.607946667,0.744509083
LRRC37A4,0.66666575,0.2012615,16.72001,0.790821833
LRRC37B,3.3430825,3.69237,6.295821667,4.741419167
LRRC37BP1,2.13850975,1.7000675,3.463608,2.114225
LRRC38,0.087282225,0.1,0.1,0.1
LRRC39,1.10277375,0.88234425,0.243785667,1.162850583
LRRC3B,10.860583,11.83528,25.06831167,29.72536667
LRRC3C,0.1,0.1,0.1,0.1
LRRC4,0.97396875,2.3683375,4.601811667,1.719309167
LRRC40,3.12223325,2.368385,3.210623333,2.24553175
LRRC41,1.76951925,3.2575925,5.085431667,2.628154167
LRRC42,2.47820875,2.14594875,4.926426667,2.253439167
LRRC43,0.079719975,0.0869437,0.291474917,0.125570917
LRRC45,0.083739975,0.1,0.1,0.1
LRRC46,0.0802176,0.44565675,0.19356,0.1
LRRC47,2.06294525,2.21178,3.311466667,1.893466667
LRRC48,0.83353315,0.93603125,1.223790167,0.440533667
LRRC49,3.37533,3.263215,5.684916667,5.954323333
LRRC4B,0.081991225,0.090391075,2.133067333,0.142137333
LRRC4C,3.500815,5.81129,3.53375,2.251410833
LRRC52,0.1,0.1384405,0.1,0.17005775
LRRC55,4.33131575,0.0709389,2.5455,0.15181375
LRRC56,0.1,0.1,0.1,0.1
LRRC57,1.08871175,1.3284875,2.690545,1.311864333
LRRC58,8.1378925,3.389025,6.191315,5.047598333
LRRC59,6.4598555,3.3370575,4.218421667,3.228914167
LRRC6,3.07010875,2.93267,4.73925,5.980688333
LRRC61,0.076932725,0.292653825,0.977534167,0.120401083
LRRC66,0.22472175,0.06978955,0.290519183,0.1409185
LRRC69,0.706126675,0.19909675,0.1,0.105646667
LRRC7,0.08904885,3.1595745,3.156009167,0.487421917
LRRC70,0.4327545,1.06639125,0.159790167,0.19494025
LRRC71,0.1,0.184929,0.10197,0.1
LRRC72,0.1,0.1,0.1,0.1
LRRC73,0.082528225,0.130261075,0.275621667,0.137497417
LRRC8A,7.02826,4.28199,5.072061667,11.39878167
LRRC8B,1.740105,4.6633225,2.194472667,0.875144
LRRC8C,2.01692875,2.975885,3.010185,2.582651083
LRRC8D,6.51107,14.879125,1.412960167,3.195991667
LRRC8E,0.216305,0.1,0.09059075,0.1
LRRCC1,4.10478,1.72445825,2.792758333,1.463658833
LRRD1,0.075382925,0.0940402,0.100072,0.116990083
LRRFIP1,7.2412525,3.45666,7.290996667,2.539355833
LRRFIP2,6.236165,7.4050275,4.692368333,5.436405
LRRIQ1,0.08312425,0.2167645,0.756302833,0.146118083
LRRIQ3,0.073441975,0.1,0.09570955,0.1
LRRIQ4,0.082133925,0.1,0.1,0.105694417
LRRK1,0.204218425,0.48300775,0.089968267,0.121935667
LRRK2,0.84754,2.45352,0.2468095,1.291205833
LRRN1,12.0716275,15.042305,16.47268333,10.71252667
LRRN2,0.34952325,0.71752875,1.216719333,1.206824833
LRRN3,8.7016525,4.187145,5.534108333,9.7916925
LRRN4,0.0750673,0.1,0.08995055,0.1
LRRN4CL,0.24969775,0.0826495,0.100607667,0.1
LRRTM1,0.149804,0.152364525,0.124317333,0.149403667
LRRTM2,11.67997725,13.3319425,17.11418333,3.457241667
LRRTM3,2.22719885,5.0559175,4.612894833,0.387207833
LRRTM4,1.67022125,4.34302,3.878741667,1.7134435
LRSAM1,0.42604175,0.39714625,0.852960667,0.729954583
LRTM1,0.085777225,0.184227,0.09102165,0.120199667
LRTM2,0.0811639,0.1,0.16781585,0.1
LRTOMT,0.8524575,1.0117525,2.042348333,1.775305833
LRWD1,0.144535,0.28041075,0.695796667,0.10873325
LSAMP,10.6301525,17.194875,7.498931667,33.5177
LSAMP-AS3,1.59911725,1.02895425,0.824228667,2.932103333
LSG1,4.4374425,2.6703925,5.558035,2.055596667
LSM1,8.883455,9.111905,8.57491,11.40344667
LSM10,3.03733,2.17823525,1.7476385,1.9088225
LSM11,0.20346,0.188238,0.586011667,0.133987417
LSM12,3.4191575,2.9094075,4.845886667,2.628811667
LSM14A,15.660025,11.9393,17.39654333,10.71817583
LSM14B,1.18524,1.0999795,1.5974,0.87430225
LSM2,0.260602,0.50227375,0.665027167,0.50416725
LSM2,0.260602,0.4971225,0.668087167,0.505221083
LSM2,0.26790975,0.49197125,0.667473833,0.507732167
LSM2,0.26790975,0.4971225,0.6725755,0.502019333
LSM2,0.26790975,0.50227375,0.6827755,0.503848667
LSM2,0.26790975,0.50227375,0.6807355,0.497607917
LSM3,46.989975,25.2224,15.70476,16.806965
LSM4,2.9616325,1.8254325,2.931805,1.713194917
LSM5,3.67317,1.92455,4.336048333,2.7866575
LSM6,2.7118775,4.5667225,4.725025,6.253054167
LSM7,0.13831325,0.92831825,2.20024,0.404460417
LSMD1,0.1,0.1,1.390766667,0.1
LSP1,0.08992585,0.119505525,0.08750525,0.100217417
LSR,0.13679225,0.0847429,0.118547333,0.104960083
LSS,0.70481925,2.3572025,5.452541667,1.620869667
LST1,0.176058025,0.437189925,0.08672555,0.126127833
LST1,0.086200775,0.465449025,0.08672555,0.125522333
LST1,0.086200775,0.437189925,0.09326385,0.130953667
LST1,0.205808875,0.525381675,0.09326385,0.113230167
LST1,0.086200775,0.4132092,0.08672555,0.115327083
LST1,0.086200775,0.525381675,0.08672555,0.113231333
LST1,0.086200775,0.525381675,0.09326385,0.115932583
LST1,0.115951625,0.525381675,0.1,0.126127833
LTA,0.058529295,0.061512625,0.086821317,0.1
LTA,0.058529295,0.061512625,0.086821317,0.1
LTA,0.058529295,0.061512625,0.086821317,0.1
LTA,0.058529295,0.061512625,0.086821317,0.1
LTA,0.058529295,0.061512625,0.1,0.1
LTA,0.058529295,0.061512625,0.1,0.1
LTA,0.058529295,0.061512625,0.1,0.1
LTA4H,6.0894775,4.8755475,5.372313333,6.3491
LTB,0.056309393,0.1,0.1,0.1
LTB,0.056309393,0.1,0.1,0.1
LTB,0.056312213,0.1,0.1,0.1
LTB,0.056312213,0.1,0.1,0.1
LTB,0.056315718,0.1,0.1,0.1
LTB,0.056315718,0.1,0.1,0.1
LTB,0.056315718,0.1,0.1,0.1
LTB,0.056315718,0.1,0.1,0.1
LTB4R,0.31910525,0.53648875,0.574990833,0.144342167
LTB4R2,0.1,0.1,0.1,0.1
LTBP1,3.5711975,3.7065225,18.67841667,5.985504167
LTBP2,0.50870125,0.25706075,0.1148055,0.3706085
LTBP3,0.4637335,0.3409975,2.107678167,0.502799917
LTBP4,0.0549174,0.09454325,1.059907833,0.1
LTBR,0.514170525,0.315531,0.458761433,0.62584075
LTC4S,0.1,0.1,0.1,0.1
LTF,11.29006775,0.12343925,0.1,0.1
LTK,0.1,0.1,0.1,0.1
LTN1,2.585075,3.93277,2.809912167,2.853283333
LTV1,8.1218795,6.958425,13.60497833,4.5759225
LUC7L,4.73547,8.5133,22.18025,6.330731667
LUC7L2,10.80845,15.36136,12.12490833,11.024055
LUC7L3,34.5268,40.55455,59.85593333,40.59784167
LUM,0.17953375,0.086650025,0.603583667,0.172483833
LURAP1,0.170958,0.79049,0.1,0.334971583
LURAP1L,0.21194475,0.50566425,0.290905,0.109564917
LUST,2.9703675,3.8409925,6.157433333,7.521730833
LUZP1,4.8427025,2.82769,4.645008333,3.565480833
LUZP2,9.9438295,9.43405,2.738211833,5.1841165
LUZP4,0.1,0.1,0.1,0.1
LXN,0.288562075,0.46839625,0.674934,0.231039333
LY6D,0.1,0.1,0.1,0.1
LY6E,0.134976375,0.13461925,0.0918474,0.166830333
LY6G5B,0.26512925,0.5010945,0.428822833,0.246625583
LY6G5B,0.27020925,0.5010945,0.4608105,0.257343833
LY6G5B,0.32053575,0.705065,0.455237,0.261843333
LY6G5B,0.3188425,0.71731925,0.434881167,0.246625583
LY6G5B,0.3188425,0.7214375,0.477773667,0.26224975
LY6G5B,0.31951975,0.705065,0.464930167,0.243826333
LY6G5B,0.3076665,0.73369175,0.4879515,0.241576583
LY6G5C,0.2242915,0.142797,0.140843833,0.25988625
LY6G5C,0.20315925,0.142797,0.1858685,0.253949
LY6G5C,0.24659675,0.085143425,0.135546833,0.250135167
LY6G5C,0.2242915,0.085143425,0.172625833,0.247085417
LY6G5C,0.23645125,0.142797,0.167328833,0.246412917
LY6G5C,0.25854675,0.142797,0.1805715,0.217882667
LY6G5C,0.237719,0.142797,0.172625833,0.218497917
LY6G6C,0.057968225,0.079496975,0.415711833,0.103736167
LY6G6C,0.066517775,0.079496975,0.398396317,0.1
LY6G6C,0.048238775,0.1,0.412656167,0.1
LY6G6C,0.057968225,0.079496975,0.411637667,0.1
LY6G6C,0.057968225,0.079496975,0.411637667,0.1
LY6G6C,0.066517775,0.079496975,0.408582,0.1
LY6G6C,0.057968225,0.079496975,0.415711833,0.1
LY6G6D,0.1,0.1,0.107594333,0.1
LY6G6D,0.1,0.1,0.107594333,0.1
LY6G6D,0.1,0.1,0.107594333,0.1
LY6G6D,0.1,0.1,0.107594333,0.1
LY6G6D,0.1,0.1,0.107594333,0.1
LY6G6D,0.1,0.1,0.107594333,0.1
LY6G6D,0.1,0.1,0.107594333,0.1
LY6G6E,0.1,0.1,0.1,0.1
LY6G6E,0.1,0.1,0.1,0.1
LY6G6E,0.1,0.1,0.1,0.1
LY6G6E,0.1,0.1,0.1,0.1
LY6G6E,0.1,0.1,0.1,0.1
LY6G6E,0.1,0.1,0.1,0.1
LY6G6E,0.1,0.1,0.1,0.1
LY6G6F,0.1,0.1,0.1,0.1
LY6G6F,0.1,0.1,0.1,0.1
LY6G6F,0.1,0.1,0.1,0.1
LY6G6F,0.1,0.1,0.1,0.1
LY6G6F,0.1,0.1,0.1,0.1
LY6G6F,0.1,0.1,0.1,0.1
LY6G6F,0.1,0.1,0.1,0.1
LY6H,0.15088175,0.10086425,2.383258,0.115057167
LY6K,0.1,0.1,0.1,0.1
LY75,0.44819425,0.29882925,0.1,0.1
LY75-CD302,0.1,0.1,0.1,0.1292415
LY86,0.27104775,10.0111525,0.193666833,1.61648925
LY86-AS1,0.0877053,0.099495025,0.1,0.116017333
LY9,0.1,0.1,0.1,0.1
LY96,1.7597425,0.851464,0.1,0.1
LYAR,1.858845,1.4581,3.51469,1.222906083
LYG1,0.357342,0.397544925,1.955845,0.232032
LYG2,0.2082845,0.1762075,0.120725667,0.11314775
LYL1,0.1,0.086749025,0.1,0.1
LYN,0.883198,3.2012475,3.090186167,3.635564167
LYNX1,0.277698,0.67395875,2.006426,0.988594333
LYPD1,10.72809,4.901555,6.334246667,7.738839167
LYPD2,0.1,0.1,0.1,0.1
LYPD3,0.1134271,0.149211,0.099786,0.101429167
LYPD4,0.082277875,0.1,0.1,0.1
LYPD5,0.63139525,0.249258,0.097836567,0.498099917
LYPD6,0.734755,1.15835975,0.627432667,3.6174825
LYPD6B,0.090285725,0.091290175,0.101391,0.2798105
LYPLA1,7.45212175,2.160961,1.740295,2.771295
LYPLA2,0.22095525,0.22342675,1.004798333,0.311107083
LYPLAL1,2.95485,3.11587,0.93715,5.708325
LYRM1,2.76522,0.747711,4.36693,3.5064075
LYRM2,2.56907775,2.868935,3.004521667,3.273166667
LYRM4,2.36067,2.9418525,5.58292,2.596985833
LYRM5,8.74969,8.2349725,4.253073333,8.585515833
LYRM7,1.771065,2.0347025,1.187740833,2.24203
LYSMD1,0.56524025,1.9001695,1.055988333,2.1830175
LYSMD2,1.4542605,1.91529975,1.336711833,3.7864225
LYSMD3,1.6777955,2.081575,0.4501685,1.892010833
LYSMD4,0.227896,0.81014675,0.676534167,0.434943583
LYST,8.6532675,3.8177975,1.823475833,3.345895
LYVE1,0.40266525,9.72122,0.0869164,2.0457225
LYZ,0.197503,1.6705305,0.08411856,0.172198333
LYZL1,0.1,0.1,0.1,0.1
LYZL2,0.1,0.1,0.1,0.1
LYZL4,0.1,0.1,0.1,0.1
LYZL6,0.1,0.1,0.1,0.1
LZIC,4.2089375,8.3648875,1.266206667,5.2761775
LZTFL1,4.5790625,2.6577175,5.480881667,3.735788333
LZTR1,0.5566745,0.670393,1.326831,0.736336417
LZTS1,0.529927475,0.12037815,1.455945667,0.1
LZTS2,0.4103645,1.3848025,1.476696667,0.49238225
M1,0.1270375,0.1,0.198236667,0.192060167
M6PR,6.5856075,8.494185,1.409341667,7.0551675
MAB21L1,0.70667825,0.47104025,0.104630333,0.201367
MAB21L2,0.101209525,0.11050075,0.0897463,0.1
MAB21L3,0.057591795,0.21344825,0.091826998,0.100068667
MACC1,0.056065468,0.1,0.083978957,0.1
MACF1,18.8637,26.542525,31.30808333,53.17515
MACROD1,0.09486885,0.1,0.1,0.10762175
MACROD2,1.333558025,0.5887025,0.739367667,1.106584583
MACROD2-AS1,0.22326825,0.3481325,1.3387745,0.38213375
MAD1L1,0.09408295,0.09425715,1.060947,0.1023855
MAD2L1,2.60873,0.298522675,2.437256667,0.299033083
MAD2L1BP,1.8421875,1.30745,1.464478333,1.791349333
MAD2L2,1.90626175,1.547404,4.229268333,1.268729
MADCAM1,0.1,0.1,0.1,0.1
MADD,1.294856,3.1304975,2.63939,2.426021667
MAEA,1.26252325,1.74769,1.666505,1.698816167
MAEL,0.688124,0.2236275,0.196609667,0.5062555
MAF,2.31846925,1.87297,0.764574333,1.625974167
MAF1,0.634263,1.602722,5.488388333,1.014937833
MAFA,0.08465025,0.0833981,0.087126733,0.1
MAFB,3.7210225,4.834225,1.2558035,0.458860167
MAFF,2.20752375,5.9703625,7.82778,2.017716083
MAFG,0.353556,0.86911025,1.363372667,0.640817
MAFG-AS1,0.10917025,0.1,0.6227559,0.10877175
MAFIP,0.486588,0.295058575,0.087515267,0.214034583
MAFK,0.190902875,0.256621225,0.560770333,0.1081265
MAG,0.1,3.68157025,0.1,0.102875417
MAGEA1,0.1,0.1,0.1,0.1
MAGEA10,0.0827623,0.1,0.1,0.1
MAGEA10-MAGEA5,0.1,0.1,0.1,0.1
MAGEA11,0.1,0.1,0.1,0.1
MAGEA12,0.1,0.1,0.1,0.1
MAGEA2,0.1,0.1,0.1,0.1
MAGEA2,0.1,0.1,0.1,0.1
MAGEA2B,0.08241025,0.1,0.1,0.1
MAGEA2B,0.08241025,0.1,0.1,0.1
MAGEA3,0.078801925,0.1,0.1,0.1
MAGEA4,0.1,0.1,0.1,0.1
MAGEA5,0.09065535,0.1,0.1,0.1
MAGEA6,0.078868175,0.1,0.1,0.1
MAGEA8,0.1,0.084548575,0.1,0.1
MAGEA9,0.1,0.1,0.1,0.1
MAGEA9,0.1,0.1,0.1,0.1
MAGEA9B,0.1,0.1,0.1,0.1
MAGEA9B,0.1,0.1,0.1,0.1
MAGEB1,0.1,0.1,0.1,0.1
MAGEB10,0.1,0.1,0.1,0.1
MAGEB16,0.1,0.1,0.1,0.1
MAGEB18,0.1,0.1,0.1,0.1
MAGEB2,0.1,0.1,0.1,0.1
MAGEB3,0.1,0.1,0.1,0.1
MAGEB4,0.1,0.1,0.1,0.1
MAGEB6,0.1,0.1,0.1,0.1
MAGEC1,0.1,0.1,0.1,0.1
MAGEC2,0.1,0.1,0.1,0.1
MAGEC3,0.1,0.10592115,0.1052555,0.1
MAGED1,48.899275,20.660425,32.96033333,23.26891667
MAGED2,2.897935,5.05129,8.677431667,4.185914167
MAGED4,0.3480505,0.22899875,1.089728333,0.111164833
MAGED4,0.3165395,0.251229,1.080411667,0.113254583
MAGED4B,2.41218025,1.3659395,4.522946667,0.651976
MAGED4B,2.50415175,1.329081,4.781271667,0.6512665
MAGEE1,0.16273365,0.20035025,0.228062617,0.453112583
MAGEE2,0.9510845,0.479927275,0.751614833,0.229147167
MAGEF1,8.3800125,5.3913425,9.291093333,7.385161667
MAGEH1,5.970477,21.982975,5.652865,10.00126917
MAGEL2,0.124574625,0.15347975,0.767231167,0.1
MAGI1,1.775966,2.92934,12.11056667,1.6148815
MAGI2,5.7539575,9.4851075,4.2082,8.798893333
MAGI2-AS3,4.642865,4.370795,1.951269667,3.86277
MAGI3,1.42741,1.690383,6.332401667,3.854368333
MAGIX,0.0817769,0.075975525,0.1,0.103460667
MAGOH,3.822525,0.7801225,0.1,0.1
MAGOHB,0.720173775,1.011988,2.013516333,0.909729667
MAGT1,5.7471475,7.2918375,2.563499,6.079903333
MAK,0.656460425,0.66153425,2.390039833,0.282564917
MAK16,3.64086,3.9524175,2.976601667,1.56207025
MAL,21.3659025,60.260625,0.119623333,22.27385833
MAL2,0.0794158,0.0995016,2.824085667,0.2569825
MALAT1,456.859,600.946,864.1946667,845.28175
MALL,0.12690835,0.09836665,0.08653125,0.123129583
MALSU1,16.7370225,21.6505,11.17127167,10.32465333
MALT1,1.3203085,1.3289475,2.804231667,0.820687667
MAMDC2,0.13515725,0.178616475,1.655212667,0.108849167
MAMDC4,0.062741925,0.1,0.4950555,0.103665833
MAML1,2.20015575,1.9280365,4.846338333,1.367017917
MAML2,9.7046025,6.76563,9.448938333,7.266175833
MAML3,0.218251075,0.61174625,1.838486833,0.162752417
MAMLD1,2.07483565,2.5451625,3.184207667,1.855925667
MAMSTR,0.08340685,0.115615,0.1,0.188129667
MAN1A1,0.74131125,1.16683225,0.9897025,0.333458417
MAN1A2,5.26468,5.72586,4.732253333,4.4545375
MAN1B1,0.41334425,0.71970975,1.023813333,0.91197375
MAN1C1,3.013215,0.4915395,0.488627217,0.4485395
MAN2A1,3.71449,15.393865,1.740607,4.612945
MAN2A2,3.8746925,16.5023575,2.804928333,5.7174325
MAN2B1,0.558169,0.5301275,1.0561675,0.230512167
MAN2B2,1.2306265,1.08285075,0.967347167,1.39225975
MAN2C1,0.160668525,0.46485675,1.616223333,0.38293575
MANBA,3.25351425,3.8201525,0.798298667,4.0849575
MANBAL,7.23734175,5.0135125,4.97268,6.019711667
MANEA,4.09025,2.4111025,1.855069167,2.80088
MANEAL,1.576599,0.75605475,0.554138333,0.745513667
MANF,8.49341775,5.1746475,12.29076833,4.567175
MANSC1,2.8329525,3.1630025,3.264925,5.060965833
MANSC4,0.131668875,0.13644375,0.860673333,0.100257333
MAOA,6.03048,7.5437025,2.464728167,18.56185833
MAOB,38.5176,9.7200025,1.718958333,23.43453333
MAP1A,11.5792325,18.1404525,4.442136667,8.8347325
MAP1B,93.078425,42.3052,244.8778333,11.08189583
