gene	activatedaOPCs_mean	non_activatedaOPCs_mean
0	1229.962226	1150.48114
C030044M21Rik	935.7661321	911.151841
Chsy3	1192.931316	1019.69411
LOC100046162	1155.947534	957.3318857
0	9031.076032	8656.575538
9430038I01Rik	989.8043029	881.7107662
Homer1	1451.694581	1253.316694
Tns3	9357.034457	8858.997319
Mast4	5410.460396	8620.717724
Acsm5	972.5126668	895.813179
Gm16509	947.6980018	888.9782986
Ranbp9	1345.696695	1523.049397
Rhox4e	890.1000718	1223.380792
0	999.3060246	1017.639633
Wdfy1	5935.168607	5614.897714
Tubgcp4	1263.682492	2027.016495
Tst	13047.52441	2383.317676
Btf3l4	3284.418361	2435.688429
Tom1l1	1299.411609	1069.682791
Pou5f1	914.0250671	1164.221615
Olfr1423	1018.569421	972.3708967
LOC668727	1125.629313	961.4141071
Tcp11l1	1173.197959	1182.228247
Olfr1	988.9061495	915.3326643
Shroom2	1049.528092	1069.079152
Ermp1	7488.264868	14240.66352
Gm4938	7221.941329	8666.17001
4933425L06Rik	928.2597373	914.5968814
Slc17a4	1026.728127	861.3892771
Aatf	2187.142861	2128.167638
0	856.4447868	1229.527363
Cntnap5a	1007.515489	1115.40851
Pmpca	2696.067732	3685.605333
Rpl31	65371.35077	61552.27681
Anapc4	19268.30916	22905.46557
Car11	2640.640111	3080.221538
Gm7896	1015.662837	920.3114776
Gm14135	1198.683762	1015.365202
0	1564.668401	2057.621895
Smarcad1	1357.179414	1655.168397
0	1183.419658	1330.75059
Gm5048	3920.7639	4095.467695
Zcchc8	1697.458132	1894.558486
Klra6	879.4524907	1056.594794
Plekha5	1268.834811	1865.044795
LOC100047284	1151.767155	1311.120606
Bod1	12326.80155	11497.73514
LOC676620	950.4933093	974.6898495
Cyb5b	4566.692404	4921.484471
Olfr862	874.7166436	963.9059429
Spem1	971.2775343	924.5937026
Nbr1	1834.058627	2488.726019
Tspan2	65512.35341	64704.85481
Fam160b2	1001.546886	1005.669351
0	4554.891271	8051.972167
0	857.1011975	994.9832371
9430018G01Rik	938.2712843	1031.052784
Ocln	959.8607504	1015.797299
Chic1	1197.652763	1397.030088
Thap6	990.3990368	1138.032771
Cux1	4344.131932	4380.362424
Med16	5300.894775	5046.296981
Foxp3	918.3796371	990.3392343
Chrnb3	931.9233154	930.7968719
0	1048.135992	810.8992695
Gm166	1426.534789	953.44725
Ccndbp1	5617.496357	6317.626176
0	52188.17289	27976.76924
Btf3	7202.594382	7193.239362
Spata2	13240.38764	17848.58007
Lyzl1	1053.699141	900.1355388
Smtnl2	1313.959021	4669.782019
Nudt8	1750.683101	1538.699833
LOC544908	1028.881531	855.64803
Adam11	1494.742282	1654.33096
1700039E15Rik	1021.305914	842.0260657
Gm16452	1029.38444	880.3851448
Zfp329	898.7204895	866.6588886
4632415K11Rik	1299.894908	1102.044475
Kifc2	7512.591093	18467.2469
Dock2	971.9810866	997.168069
Zh2c2	1018.836412	1171.982669
Spg21	973.8667943	1110.077002
Sfrs13a	1002.286992	1207.03551
LOC552902	6399.314343	10400.69059
Zswim6	992.0746404	1224.256804
Zfp672	2205.232725	2153.6061
0	957.4156125	973.8742867
Fam96a	3650.270839	4485.583738
0	65525.64652	65522.45571
1700027D21Rik	1191.210136	1061.206407
LOC665301	816.8723643	994.043281
0	16768.76368	21607.46571
Qk	5692.612096	6292.201976
BC030307	1103.87973	1722.731431
Gm6787	1015.043103	1153.520629
Cabp7	923.7185121	1019.897659
Gm4755	827.5203568	1021.15729
A830005F24Rik	999.0424582	1354.95809
Slc12a9	2949.606054	2825.226414
0	1011.197551	1506.825048
Nfyc	1478.639188	1705.966824
Tmem57	3428.593018	4109.827219
Ppp2r1b	983.3299086	1077.564078
Naa35	5203.012864	6431.414643
Dazl	857.0493293	952.8514314
Erdr1	64257.43155	57809.57881
Siah3	942.9402559	1458.271719
Nlrp4e	831.9097486	1014.578543
Ptma	43993.83789	46892.96848
Olfr96	940.8362248	1191.394011
Gm12836	1053.221754	938.5633133
Svip	5567.167004	9832.22619
Ttc32	1263.760614	1492.965131
Fh1	5605.554486	5539.033914
Rpl17	15221.43156	10988.51619
P2ry10	942.6696664	846.2709231
0	847.1632459	909.4730133
Map2k4	1726.673915	1651.378067
Msl2	2738.995096	2637.5641
0	1035.276125	854.1717324
Bgn	1128.078457	1130.29631
OTTMUSG00000017864	883.3910421	910.1769448
Fam98c	4956.593629	5149.03521
Sra1	10764.76982	10317.64207
Gm11759	6847.808954	4876.087119
Gm5529	3050.165768	2518.683429
Enpp4	11205.93218	29269.85214
2810046L04Rik	1583.406566	1195.694312
0	4026.727307	2033.742124
Stk10	2178.138936	1915.207181
Foxd4	1125.886845	921.068069
Tubg2	2501.173443	2494.003338
Il12rb1	2294.393204	2806.437429
Chrna10	1272.363245	923.9667648
0	1274.048	841.2938152
1700040I03Rik	2270.134211	2602.625681
Gm6557	1626.438186	2221.085576
Sh3bgrl2	1081.694869	925.2587224
4932431H17Rik	1069.710742	1623.6204
2310002J15Rik	875.3138795	833.1302186
Mtif3	1673.531591	1508.747299
Cxcr6	1036.345746	1861.724362
Gm7546	1076.619385	959.0255662
0	1018.423996	924.5751886
Gm10220	1088.14814	1021.071678
LOC100045721	1056.632622	1113.805644
Myot	936.1293164	994.2314186
Gfm2	1495.722054	1488.600762
2410124H12Rik	958.9805534	1052.867162
Phospho1	1049.080441	906.6608024
4930430F08Rik	4416.263461	4533.136581
Tmed1	6876.406814	9113.654852
Gm4680	954.2429871	1050.651366
Aebp2	2614.751514	2612.164376
Hnrnpa3	1327.928073	2111.373095
LOC100045251	1156.237364	1945.705581
Cntd1	1151.651632	1495.186379
4930539E08Rik	1051.370889	1054.77903
C79238	1408.086932	975.5053793
Etnk2	2044.428734	1016.969384
Tnfaip8l1	1773.706008	1105.761259
0	1166.894431	1035.979924
Pnp1	4223.891614	2906.114867
Cpsf6	1947.912779	2171.376286
AW555464	21620.21423	22890.60589
Zfp646	1653.269725	1271.973682
Rabgap1l	1737.082782	1464.904802
Dsg2	1087.921848	930.1019195
1700019E08Rik	1258.944239	1004.185723
0	4372.501189	3465.622086
Igfl3	1288.227289	870.9976062
Tfdp1	1699.217882	1602.931748
Nkx2-4	1600.042659	1257.093687
Rps29	65525.64652	63894.57929
Zbtb38	2514.690879	2431.96721
Ypel1	1214.508552	1032.341053
Traf6	3918.655529	6430.498733
Chd8	16320.65966	18984.91819
1810031K17Rik	3268.341068	2694.207314
Tff3	1128.867436	872.9452317
0	958.9195421	1020.989035
4921528I07Rik	1017.941118	953.9123448
Olfr480	948.9100893	831.9974624
LOC100046768	1007.847921	777.7189514
Prkd2	1075.092366	1067.451647
0	3162.891121	2677.817671
Sfrs12ip1	1782.562184	1788.302805
4633402D09Rik	1005.519086	1144.101675
Tut1	1402.107305	1462.879233
Gm7167	1116.507794	996.9402824
H2afb3	5611.697389	5357.618629
AA517023	1596.201956	2139.146962
0	1066.993749	990.3375186
4933427J07Rik	1177.191959	839.6159419
Slc35a5	1387.11831	1545.310111
Gm5619	8377.325604	8860.426471
Gm6822	9012.320454	7963.177133
Dkk4	1068.23744	924.8768605
Cpz	1388.087821	1247.84031
1810012P15Rik	1098.953069	1520.531275
Lancl1	1413.724202	1507.358245
1700084K02Rik	1035.593321	1034.722445
Bri3	9866.384032	8138.507786
Olfr791	953.8759818	910.3081876
Dmwd	30311.12296	30916.748
Megf11	1006.46801	888.9127505
Gm806	976.2003721	965.6896352
Olfr1442	1141.073304	946.4130381
Slc4a1	909.3525668	1013.737842
Kcnt2	1109.004069	1165.342105
6330416L07Rik	1733.075836	2162.506252
0	1009.013319	1169.574402
Serinc3	43585.57979	32180.30619
DCP_22_7	932.2594945	915.1882357
Htr2c	955.0667996	899.6030771
Zdhhc5	3318.418182	3085.282271
Gm6460	994.1256189	913.2106588
Chl1	1449.809601	997.5831695
Gm2122	1170.350512	849.2990048
Tmem194b	1071.135226	1102.54345
A2bp1	1059.493701	1194.041313
Retnlg	953.9401332	965.2565024
Usp21	2904.987468	2795.919133
0	62125.79248	64194.44438
Spaca4	981.0192413	1060.823534
LOC100047131	3357.047464	3520.532214
Anapc11	1008.154056	1256.525604
Rnf217	1068.413338	844.7462014
Spata2	3767.969196	5428.390043
Otud7b	2676.736893	4150.82229
4930544O15Rik	1162.295711	872.3792714
Wdr67	2550.546907	2922.387405
Thpo	1082.936989	1031.758018
Fbxo44	1736.936	3160.97991
Ankrd32	1738.15242	2262.833681
Clec2d	1942.736273	1092.083417
Macrod2	1073.413262	1034.670186
Esr1	926.1774304	904.4867062
Lysmd2	3748.992675	3323.953381
Gm5093	2483.310868	2422.303186
1700008F21Rik	952.6940579	1002.676059
Zbtb40	5267.623246	5141.913695
Myo18b	3169.915018	3245.440867
C80120	913.9175286	1063.804616
Med22	3636.901725	3021.316257
Gm4769	7825.167232	9453.034538
0	965.4831343	910.0844807
4930525F21Rik	950.6675086	1144.90873
C430048L16Rik	1126.596316	1158.660362
Fank1	906.1496641	941.1473136
Gm765	1063.204401	1152.63321
F8	1195.350676	1139.215826
Zcchc24	33134.5955	49065.48238
LOC100046614	983.123467	899.9817795
Gm14288	9391.229379	12504.56999
Arhgap6	1007.325164	1047.13095
9330111N05Rik	919.8074	1112.894338
Bat5	2213.2456	2854.972943
0	886.1343461	916.7409814
37500	34121.26229	37468.43014
Efcab7	895.7886718	859.0125162
Ckb	36847.67679	45969.82162
Ins1	1071.275929	1055.403194
AW495222	946.1330536	1229.556853
Tarm1	941.1485213	954.9054471
0	1144.845681	1782.840433
Pmvk	17071.4895	27024.73838
Adam5	966.6610604	887.4739905
A530032D15Rik	944.4399621	880.8849314
Gm1604b	1426.180274	1341.975036
Mcam	17832.46462	23052.81105
Herc3	943.4475964	1018.234548
Mare	2236.106739	2675.7854
Irf1	1042.982471	925.4955014
0	6071.712068	5832.730876
Gm16368	1062.586366	834.7200281
Cmya5	988.8143893	891.547589
Dohh	12839.26393	9959.119081
Lsp1	1952.361607	1465.833748
1600014C23Rik	1005.259755	1082.088531
Dnajb7	943.0024921	944.1197029
C330026H20Rik	936.3490636	1004.680127
Gm4759	847.3210814	876.8212767
Tex22	909.6596807	1004.061746
Clec14a	866.7556689	1027.83567
Cadps	2120.651993	2447.661838
Gm4840	1140.463993	1000.615868
0	1227.187663	1001.577765
Ino80	1159.891412	1316.593688
0	843.3354746	925.4705048
Aarsd1	12523.907	13254.09705
Rap1gds1	31057.78921	46040.45452
Ip6k3	839.5050768	894.2504264
Col11a1	1117.556136	934.780289
Cngb1	885.7879043	915.9516767
Plac1	988.9515843	860.5101348
Ccdc50	1983.053739	2473.569929
Gm6445	908.9657639	996.2374174
Napsa	1033.560573	889.071599
Enthd1	899.7137368	976.2456133
Ndor1	2035.247421	2273.481148
Hspa8	19439.57971	29312.40786
Eftud1	3250.497486	2680.317305
Med11	2674.167686	2526.070867
C130074G19Rik	880.9112468	1765.65112
Gm9216	879.69669	847.8459048
Olfr711	1011.654006	962.1382986
Olfr1151	1065.084254	942.3573467
Kncn	870.6494546	931.7751048
Lancl3	866.8698773	934.5385481
Lce1c	1174.746998	982.5290176
LOC638045	1097.485941	992.49372
Ms4a3	1023.393778	906.5268514
Ctnnd1	9388.409475	9879.239519
Gcm2	936.0884048	916.6608286
LOC100047367	1029.109361	932.3399367
Rrp9	4513.642664	2316.032352
Aagab	5293.963179	5537.159067
Neurog2	1053.232924	942.1604005
H2afz	40689.42375	25634.87648
0	1003.677138	1084.179734
Shroom2	12996.7995	30360.27586
Dnajc25	1278.036579	1363.344011
0	826.2108225	974.21367
Gm826	929.6767971	938.7529405
LOC100047656	1278.375362	1379.283266
Scfd1	2378.308968	2207.186629
Wnt16	1102.135083	989.9207162
Psmd12	2808.247668	2515.560343
Cxcl11	28210.74604	44938.29595
Tox4	2060.506689	2256.841433
Gm4861	1001.775928	1378.977361
Fsip1	923.5995464	1036.48654
Ppp1r7	4674.713493	5830.355352
Unc13c	913.0192261	901.5106019
Pou3f1	15568.99573	6727.894805
Msh4	874.1090979	1016.814654
Zranb1	2377.460957	2590.093067
0	962.6503455	1145.29419
0	878.2017423	1217.219607
Gm2086	747.8622454	971.0069438
Mbnl2	4589.130521	4126.989543
LOC100047034	1019.067193	1248.342438
Myh8	940.8869	1716.686233
Rfwd3	5173.551568	6209.215262
Fggy	1408.850308	2333.619214
Skint4	797.8036557	927.6860352
4930505A04Rik	864.6816446	912.0701452
Zdhhc15	828.6499668	852.3521652
Cpox	13009.60986	18164.5269
Anapc1	6546.525061	8572.759752
Hspa1a	7009.739768	3080.255281
9030607L17Rik	1998.443694	3166.524305
Kcnc2	887.1831571	866.3365136
Blvra	1424.354778	1920.220488
Olfr860	875.0556513	889.5800981
LOC100046931	1047.830643	1113.626647
Tph1	991.7469714	807.1723652
Gm10165	869.2941888	825.0504405
Veph1	924.9085654	892.9471743
LOC677559	955.6953795	801.4907171
Bbs1	2167.869075	2340.162233
A830052D11Rik	2165.691793	3456.322405
Cyb5r1	1043.005663	998.9956476
Ssh1	894.7079668	898.0479214
Tcof1	5543.567564	4098.39749
Ccnj	1273.584785	1058.669114
Ppfia2	1337.499912	1009.126847
D10Jhu81e	9498.427782	11745.19153
EG668249	1440.521489	883.6112126
3110082I17Rik	1554.875816	1173.639452
4833427G06Rik	1653.397939	932.1292862
Phf11	1601.111375	891.8513362
4930458B22Rik	932.0770136	781.5877833
Zscan4-ps1	999.4974275	772.055681
Shisa7	914.2019521	985.7083143
Tmed6	1165.361376	857.609811
Atf2	4792.668793	4868.141895
Dedd	1251.241009	1492.596039
E130101M22	1611.724602	2710.066538
1700057H15Rik	1398.264207	1010.36005
Tnfaip8l3	1247.214948	1370.966716
Pcsk2	6460.945982	3070.041948
5033418A18Rik	1072.796318	1029.154015
Wfdc8	1183.041148	979.4705862
Napb	1737.347821	1929.932952
Itgae	974.4897814	934.846249
Edem3	1875.952973	1997.3882
BC051076	896.8690004	1196.668433
LOC674321	3691.213754	2790.597138
0	1465.520721	1166.825663
Dlgap3	1477.509146	1151.439055
Gm8903	967.7947432	928.1272614
Wfikkn2	1167.096044	1341.419416
Hspa4	4491.846075	2005.827043
Gm7258	1162.953935	1015.501032
Krt75	1016.226832	1037.681012
Casz1	1056.588997	933.3173514
Cmtm3	4000.938589	1411.454546
Tcap	1383.015723	1103.234301
Olfr1136	1255.175956	1093.510555
Gm2500	1293.33041	986.8975943
0	1419.620249	1009.653809
2210408F21Rik	1221.173391	989.2376719
Gm6645	1241.001287	927.3060588
Cd151	9194.706307	4083.166338
0	1061.767172	934.6166743
Gm6927	1317.484018	1024.295703
Hmgcr	1259.384573	1087.224428
A330009N23Rik	1118.156867	1114.21759
0	937.391335	857.7472821
C1ql1	1096.511571	947.4475345
Olfr1254	1000.44626	900.9946576
LOC100044500	959.5808729	992.0747038
Gm14308	2283.84385	3579.662714
0	853.0723182	850.0391281
Gm3618	4571.865436	4261.157257
Vmn2r104	940.5342388	899.0017838
Elmo2	1417.384147	1808.393186
Usp40	1769.600286	2420.82911
Ralb	3305.177121	3264.369895
Sema4b	1201.748425	1017.310601
AU015228	1119.986305	959.5191429
Lyzl6	1094.317862	1095.89494
4933439C10Rik	1625.760461	1584.754525
0	1097.236769	1037.447857
0	1139.331544	934.8856319
0	980.7763457	1261.677679
Kcnj8	890.7450429	1408.748887
Ptprd	6798.54655	32580.37881
LOC629206	981.1580707	960.5485557
Ccdc83	964.4344161	938.2059
Zc3h13	1341.18628	1756.998976
Cxcl17	957.6351714	891.8504802
Atxn1	1171.029813	1123.919261
0	1062.045155	1182.557855
Trappc3	3634.072443	4232.405019
Ppm1m	3332.747921	4500.658524
Gm4242	1087.238144	830.2074505
Nutf2	17624.28411	19081.27495
Pacrgl	1751.851246	1970.561238
Zscan21	7031.301014	5738.408057
Syce1l	1099.931687	1288.927407
Fbxo16	995.7011354	1230.04913
Faah	1537.169363	1493.456153
LOC100040357	1042.51329	899.4456329
6720462K09Rik	4785.465211	12415.17537
Gm10319	1011.316391	1102.052205
Ccdc90b	1564.622846	1347.773445
LOC674567	1434.886067	999.1931743
0	1311.150011	956.8974914
Gm8395	1024.626831	944.0913474
Myo15b	1022.384871	997.8998529
Gm6300	950.0408229	997.6848124
Nrbp2	61438.37191	65522.45571
0	882.9597846	1026.341039
Rnpc3	3428.843336	7172.394167
4632415K11Rik	923.8472791	1054.504546
1700087I21Rik	992.9046514	918.0009279
LOC434513	925.5093093	907.5874219
Olfr1509	965.4229384	985.1352729
Akap10	1274.271702	1342.026135
Prkar2a	1152.183778	1105.113331
C330019G07Rik	2450.513014	3029.826019
0	981.7625	916.0348038
0	936.2962284	1042.258546
Vim	15038.47943	1571.104345
Gm2371	5663.867386	3069.430033
0	2128.515179	3398.89779
0	846.2529796	909.74104
DCP_22_9	889.2253063	952.8942867
Derl1	9039.337564	7326.712657
Fermt2	2460.525032	2918.06321
Dtnbp1	5328.930929	4415.622605
Gdap1l1	2041.15135	1296.893223
Coch	924.2639804	909.602366
Aldh3b2	929.6815546	1042.882477
Myoz3	924.5268646	937.2205848
BC057079	2881.017018	3662.997286
Olfr708	910.0402677	1205.850998
2410012E07Rik	948.5868204	1242.4616
Gm9481	7830.115682	8353.564833
Zbtb11	1159.359349	1499.842442
Mnda	1023.156383	983.7789371
Vmn2r118	1037.614065	892.0868062
Bcs1l	3063.116796	3653.517614
Tlr1	1025.037791	1036.180135
Defa20	863.4048089	936.4124643
Gm88	1370.592809	990.5255019
Gm5158	863.8840975	852.3782029
1810010H24Rik	1258.512227	911.3524381
0	897.1485777	1171.963601
0	1664.149521	2100.795417
D130040H23Rik	1105.087199	1505.322302
Gm40	926.3837807	920.7531424
Tlk2	1678.346841	1648.919486
0	1045.895095	994.0557367
Gm3847	873.9923286	927.1654467
Dnajc15	6786.044229	8197.8636
Ppcs	1700.566225	1483.75137
Ubfd1	2251.440293	2594.911043
4931440F15Rik	1522.842376	1193.862687
Cer1	1110.386605	923.6748371
LOC100044920	1263.903245	1036.348024
LOC100047672	944.8934196	1137.216424
0	1106.67507	1049.272235
D4Ertd681e	1831.346621	2889.583557
Ddx60	876.9425171	916.8801071
Dock11	1303.633428	1169.987776
Olfr676	912.9299786	918.2576919
Fam3c	4241.207936	2316.637948
CH29-112O17.4	883.0775325	795.3783874
Zc3h6	3717.203486	2917.080829
0	850.1657164	961.6763524
Tspyl2	4327.263393	4454.048314
Rasa4	1328.619095	927.8887505
Imp4	5591.773371	5443.282157
H2-Bl	1947.562944	1168.117533
ORF63	958.3861204	883.4800248
Mgat4a	1031.088694	988.2129805
0	26522.75843	20624.1311
LOC100048079	1192.527048	1040.320767
Proz	1074.822961	1019.75314
Opa3	1705.446793	1679.491657
Scfd2	1086.356232	1042.697903
Sik2	1855.651548	2716.580119
0	937.404583	1152.602706
Bub1b	975.1313696	993.8562181
Hist1h2bg	1601.657566	1222.383166
Gclc	5735.134771	5237.190524
Zdhhc19	896.7818046	918.2285567
Nckap5	1349.356374	1037.686279
2510027J23Rik	1011.98743	849.3607986
Krt71	1023.266667	897.4042843
Styxl1	1142.832873	904.3994376
Olfr901	903.0489607	1045.73491
Gm13125	981.1599571	1070.414331
Opa3	4868.595807	3713.307229
2310016M24Rik	25375.13189	22363.008
Gm1999	925.0205107	875.9249638
Klf6	24273.02879	8006.593467
LOC100047548	867.3681736	945.7583605
Apoc1	4347.9699	1328.475786
Gm12302	925.8940479	813.296155
Nudt16l1	8034.789564	13830.53098
Atad5	1089.678601	1459.849517
LOC635075	1439.062219	2000.767724
Atad3a	12771.36906	11148.25501
Nubpl	1150.992219	1167.062135
Gm7578	957.5142782	965.3309257
Dcaf7	1171.372732	1107.346711
Gm7293	1134.500457	974.1769069
Gm5745	53361.3275	34057.75729
Olfr982	940.9154264	903.5852276
Tmcc1	3944.937575	4986.5186
Ppif	1209.312851	1152.154231
Pnpla8	875.1288563	1077.459593
D630028G08Rik	975.0366811	1616.280148
BC030499	953.4527339	1079.891406
0	937.0666425	952.5963843
Gm5816	17650.47439	13535.74671
Tex19.2	1072.405769	987.4912552
0	1073.253355	1151.123857
Tanc2	1122.671626	1583.012464
B930036G03Rik	1657.879116	1407.923743
Igsf1	790.8021993	922.6225095
9630025I21Rik	1130.092644	1796.855519
Cylc1	838.6176259	1247.07286
Mxra7	3429.277618	1516.577121
Gpi1	31225.70393	50045.30424
0	1987.89602	2030.026552
Kif6	1627.990436	4211.42311
Slc35a5	1058.467853	1158.452818
1200014J11Rik	5260.359325	6769.610138
Car5b	933.4615964	847.0897029
C6	899.095315	865.6242802
0	995.0903196	868.2357805
Fbxo46	1564.237291	1403.031441
2810422J05Rik	2859.177964	3360.086952
0	963.3429636	933.62714
0	35669.10618	40624.34986
Cyp7a1	843.2925471	789.3178348
Lypd6	863.3580582	1053.13174
Sgcb	4918.205586	6423.490412
0	3136.74705	3613.007038
Setd5	10074.33617	16247.54162
Fbxo9	4154.377529	4769.618576
0	956.3381748	899.1791476
4930474N09Rik	936.4879257	846.9689495
Sprn	1148.966085	1135.767298
Ankrd11	9012.885686	7756.753438
0	931.6744455	862.0146167
Rps3	41892.74529	28680.63157
0	1552.665599	1174.540215
LOC675099	1609.622705	884.086711
Gm7792	31654.82279	51943.81667
Ccdc137	1796.901114	1700.755664
LOC641025	1183.381444	826.5777321
9930014A18Rik	1320.556113	896.2807981
Cyp4f18	1426.238157	1419.960803
LOC100048734	1256.813491	843.9544533
Plod1	1745.510169	2853.625524
0	3510.344289	5657.599024
Aaas	2241.547661	2143.311657
Gm13880	928.1811775	920.0496126
Ddb1	48597.17032	46766.38943
Foxe1	1143.166685	959.5355376
Ptger4	934.0740202	1020.792447
Dusp19	889.8298611	938.6414355
C030046E11Rik	2382.852471	2427.733471
Pkd1l2	1044.169021	936.4218619
Mapre1	3639.069532	3371.423243
P2rx2	940.8979014	1563.722487
40057	1300.787694	1405.623425
0	8172.859761	6335.646107
4930502C15Rik	1158.403489	865.1224729
Ift172	2006.027411	2544.515271
Pyy	1041.88855	999.5952371
Bace1	10676.66935	15450.738
LOC100046569	1016.163086	1151.29357
Odf2	4219.980046	3693.21051
0	1112.08836	1123.873742
Psg27	973.7374175	1131.898542
Pbxip1	8753.718079	5996.401967
C76711	1259.089176	1379.546422
Gm6970	1223.370706	1137.727443
Mrps6	8795.927639	11654.04848
Snn	1747.13717	2010.108714
Papln	1083.013029	995.0949076
0	1108.458427	1123.560653
Rag1	1182.541259	981.5810774
Ubtf	40600.241	35506.73552
LOC100043989	1055.124857	950.7261543
Kidins220	2151.470843	2073.535038
Cxxc4	1255.813553	994.6225424
Kcnj4	1325.165583	1151.626066
Fbxl2	1372.114151	1025.46837
St3gal3	12694.26466	9580.470886
Olfr937	1149.615978	1013.807034
Slc2a9	1376.959418	993.0088933
LOC547150	8216.161779	7699.333652
Tubb1	1203.259466	939.6225148
Ccdc69	1056.440639	894.2742179
Vax2os1	1001.665712	882.0438838
Atp11b	1246.823356	1294.749406
Gm9790	18564.07346	13654.5235
Cox6c	33369.40771	47384.81105
BB287469	909.6627436	851.5212433
Defa25	969.2768995	866.9537919
Gm5416	969.8245118	2390.742576
Tm9sf2	11353.98956	10858.35417
Hs3st1	4215.220314	4269.360919
0	947.5622946	1201.927453
Cdkn2d	9049.272321	11755.86505
Ndufb5	3178.292432	3493.260538
Luc7l2	49295.02293	39564.06062
Lrrc2	1153.482246	1326.373543
C430042M11Rik	1021.369599	863.5724933
0	1066.380749	1024.23956
Esm1	955.588605	1026.150939
C78339	3344.7018	2586.918814
Pgm3	2698.576521	2812.26121
Tpm1	5880.432639	6929.170595
4930455C13Rik	1003.628633	1214.825457
Fsd2	969.6366362	1135.041483
Rabggtb	2415.966904	2371.880171
Narfl	9625.236132	8383.726262
Dcp2	1109.962851	1176.163147
Rbmxrt	7868.03385	8296.83161
0	5520.00685	5361.254514
Mri1	3003.184354	2104.256029
0	865.7970002	958.5154457
LOC100045903	1169.393676	1260.603766
0	1370.039139	1103.386045
4930545L08Rik	1027.064231	952.1612181
Phf13	1103.845735	1085.538934
DCP_20_1	1157.203933	952.7271663
Samd11	982.075125	1180.146594
Rpl7a	64374.82388	63535.17124
